t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_smooth_deg,width_m,rel_yaw_deg,fps
2026-08-31T16:19:43.021,85127.734000,1,PRECHECK,PRECHECK,0,,,,,,,0.0000,1.51
2026-08-31T16:19:43.158,85127.875000,2,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.1606,0.65
2026-08-31T16:19:43.276,85128.000000,4,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.1724,0.65
2026-08-31T16:19:43.423,85128.140000,7,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.2369,0.65
2026-08-31T16:19:43.523,85128.250000,9,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.2637,0.65
2026-08-31T16:19:43.675,85128.390000,12,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.2920,19.31
2026-08-31T16:19:43.826,85128.546000,15,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.3200,19.31
2026-08-31T16:19:43.975,85128.703000,18,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.3340,19.31
2026-08-31T16:19:44.124,85128.843000,21,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.4339,19.31
2026-08-31T16:19:44.224,85128.953000,23,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.4304,19.97
2026-08-31T16:19:44.374,85129.093000,26,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,0.8063,19.97
2026-08-31T16:19:44.492,85129.218000,28,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-0.4125,19.97
2026-08-31T16:19:44.643,85129.359000,31,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-1.1946,19.97
2026-08-31T16:19:44.782,85129.500000,34,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-7.3164,19.38
2026-08-31T16:19:44.951,85129.671000,36,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-6.6298,19.38
2026-08-31T16:19:45.064,85129.781000,38,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-2.7524,19.38
2026-08-31T16:19:45.188,85129.906000,40,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,4.5518,19.38
2026-08-31T16:19:45.296,85130.015000,42,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.9240,16.43
2026-08-31T16:19:45.400,85130.125000,44,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,16.3792,16.43
2026-08-31T16:19:45.513,85130.234000,46,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,21.9862,16.43
2026-08-31T16:19:45.618,85130.343000,48,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,25.3365,16.43
2026-08-31T16:19:45.732,85130.453000,50,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,29.1983,16.43
2026-08-31T16:19:45.838,85130.562000,52,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,33.8218,18.43
2026-08-31T16:19:45.995,85130.718000,55,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,42.7412,18.43
2026-08-31T16:19:46.108,85130.828000,57,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,44.4847,18.43
2026-08-31T16:19:46.215,85130.937000,59,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,46.1962,18.43
2026-08-31T16:19:46.330,85131.046000,61,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,48.0605,18.38
2026-08-31T16:19:46.438,85131.156000,63,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,53.5331,18.38
2026-08-31T16:19:46.547,85131.265000,65,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,56.2422,18.38
2026-08-31T16:19:46.660,85131.375000,67,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,52.4104,18.38
2026-08-31T16:19:46.769,85131.484000,69,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,50.3619,18.38
2026-08-31T16:19:46.876,85131.593000,71,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,51.0015,18.20
2026-08-31T16:19:46.984,85131.703000,73,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,48.9910,18.20
2026-08-31T16:19:47.095,85131.812000,75,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,47.5127,18.20
2026-08-31T16:19:47.208,85131.921000,77,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,52.3449,18.20
2026-08-31T16:19:47.315,85132.031000,79,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,47.9204,18.20
2026-08-31T16:19:47.428,85132.156000,81,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,54.4677,17.99
2026-08-31T16:19:47.543,85132.265000,83,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,63.5913,17.99
2026-08-31T16:19:47.653,85132.375000,85,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,65.3305,17.99
2026-08-31T16:19:47.760,85132.484000,87,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,73.0822,17.99
2026-08-31T16:19:47.868,85132.593000,89,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,81.1722,17.99
2026-08-31T16:19:47.987,85132.703000,91,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,91.6191,18.00
2026-08-31T16:19:48.101,85132.828000,93,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,91.5410,18.00
2026-08-31T16:19:48.209,85132.937000,95,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,86.5796,18.00
2026-08-31T16:19:48.330,85133.046000,97,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,82.5883,18.00
2026-08-31T16:19:48.444,85133.171000,99,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,97.7471,18.00
2026-08-31T16:19:48.555,85133.281000,101,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,110.0469,17.66
2026-08-31T16:19:48.662,85133.390000,103,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,112.7429,17.66
2026-08-31T16:19:48.776,85133.500000,105,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,113.0513,17.66
2026-08-31T16:19:48.930,85133.656000,108,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,98.0152,17.66
2026-08-31T16:19:49.043,85133.765000,110,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,84.0762,18.34
2026-08-31T16:19:49.160,85133.875000,112,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,87.3275,18.34
2026-08-31T16:19:49.266,85133.984000,114,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,91.1764,18.34
2026-08-31T16:19:49.376,85134.093000,116,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,93.2561,18.34
2026-08-31T16:19:49.482,85134.203000,118,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,96.0505,18.34
2026-08-31T16:19:49.596,85134.312000,120,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,100.6925,18.20
2026-08-31T16:19:49.706,85134.421000,122,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,108.8442,18.20
2026-08-31T16:19:49.812,85134.531000,124,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,115.0262,18.20
2026-08-31T16:19:49.930,85134.656000,126,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,118.9068,18.20
2026-08-31T16:19:50.040,85134.765000,128,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,121.1658,18.20
2026-08-31T16:19:50.147,85134.875000,130,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,123.6763,18.02
2026-08-31T16:19:50.260,85134.984000,132,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,125.7991,18.02
2026-08-31T16:19:50.370,85135.093000,134,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,127.5013,18.02
2026-08-31T16:19:50.480,85135.203000,136,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,130.4645,18.02
2026-08-31T16:19:50.593,85135.312000,138,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,132.4118,18.02
2026-08-31T16:19:50.704,85135.421000,140,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,136.0912,18.01
2026-08-31T16:19:50.815,85135.531000,142,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,141.2334,18.01
2026-08-31T16:19:50.914,85135.640000,144,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,148.4474,18.01
2026-08-31T16:19:51.039,85135.765000,146,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,150.2431,18.01
2026-08-31T16:19:51.150,85135.875000,148,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,152.7252,18.01
2026-08-31T16:19:51.263,85135.984000,150,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,157.7179,17.63
2026-08-31T16:19:51.378,85136.093000,152,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,162.9499,17.63
2026-08-31T16:19:51.494,85136.218000,154,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,166.2722,17.63
2026-08-31T16:19:51.610,85136.328000,156,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,171.2943,17.63
2026-08-31T16:19:51.713,85136.437000,158,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,175.1330,17.63
2026-08-31T16:19:51.831,85136.546000,160,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,175.3987,17.85
2026-08-31T16:19:51.944,85136.671000,162,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,176.1299,17.85
2026-08-31T16:19:52.109,85136.828000,165,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,176.4841,17.85
2026-08-31T16:19:52.216,85136.937000,167,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,176.4776,17.85
2026-08-31T16:19:52.334,85137.062000,169,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,176.5374,17.80
2026-08-31T16:19:52.443,85137.171000,171,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,177.1986,17.80
2026-08-31T16:19:52.557,85137.281000,173,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,177.8747,17.80
2026-08-31T16:19:52.717,85137.437000,176,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,178.6040,17.80
2026-08-31T16:19:52.827,85137.546000,178,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-179.7927,18.28
2026-08-31T16:19:52.933,85137.656000,180,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-177.2701,18.28
2026-08-31T16:19:53.044,85137.765000,182,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-176.7522,18.28
2026-08-31T16:19:53.159,85137.875000,184,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-174.0801,18.28
2026-08-31T16:19:53.268,85137.984000,186,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-176.8738,18.28
2026-08-31T16:19:53.377,85138.093000,188,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-174.9782,18.19
2026-08-31T16:19:53.493,85138.218000,190,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-173.0527,18.19
2026-08-31T16:19:53.604,85138.328000,192,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-173.2777,18.19
2026-08-31T16:19:53.718,85138.437000,194,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-170.5933,18.19
2026-08-31T16:19:53.838,85138.562000,196,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-168.1047,18.19
2026-08-31T16:19:53.956,85138.671000,198,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-167.1814,17.38
2026-08-31T16:19:54.061,85138.781000,200,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-162.8535,17.38
2026-08-31T16:19:54.177,85138.906000,202,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-161.8015,17.38
2026-08-31T16:19:54.288,85139.015000,204,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-160.5190,17.38
2026-08-31T16:19:54.455,85139.171000,207,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-159.2620,17.89
2026-08-31T16:19:54.564,85139.281000,209,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-158.6902,17.89
2026-08-31T16:19:54.680,85139.406000,211,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-158.5909,17.89
2026-08-31T16:19:54.793,85139.515000,213,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-158.0069,17.89
2026-08-31T16:19:54.910,85139.625000,215,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-156.1780,17.49
2026-08-31T16:19:55.022,85139.750000,217,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-154.1998,17.49
2026-08-31T16:19:55.136,85139.859000,219,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-153.1986,17.49
2026-08-31T16:19:55.243,85139.968000,221,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-152.1046,17.49
2026-08-31T16:19:55.362,85140.078000,223,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-150.8678,17.49
2026-08-31T16:19:55.474,85140.203000,225,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-150.0348,17.74
2026-08-31T16:19:55.589,85140.312000,227,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-149.4369,17.74
2026-08-31T16:19:55.693,85140.421000,229,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-148.2647,17.74
2026-08-31T16:19:55.811,85140.531000,231,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-147.6952,17.74
2026-08-31T16:19:55.931,85140.656000,233,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-146.4621,17.59
2026-08-31T16:19:56.095,85140.812000,236,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-144.7597,17.59
2026-08-31T16:19:56.211,85140.937000,238,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,-143.8606,17.59
2026-08-31T16:19:56.334,85141.062000,240,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-142.8612,17.59
2026-08-31T16:19:56.448,85141.171000,242,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-142.1194,17.47
2026-08-31T16:19:56.557,85141.281000,244,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-141.1071,17.47
2026-08-31T16:19:56.663,85141.390000,246,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.0963,17.47
2026-08-31T16:19:56.828,85141.546000,249,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.1743,17.47
2026-08-31T16:19:56.937,85141.656000,251,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.9111,17.47
2026-08-31T16:19:57.048,85141.765000,253,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.6349,18.30
2026-08-31T16:19:57.161,85141.875000,255,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.6063,18.30
2026-08-31T16:19:57.271,85142.000000,257,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.7104,18.30
2026-08-31T16:19:57.428,85142.156000,260,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.7144,18.30
2026-08-31T16:19:57.544,85142.265000,262,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.4066,18.31
2026-08-31T16:19:57.660,85142.375000,264,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.1714,18.31
2026-08-31T16:19:57.764,85142.484000,266,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.1614,18.31
2026-08-31T16:19:57.873,85142.593000,268,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.3665,18.31
2026-08-31T16:19:57.977,85142.703000,270,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.4837,18.31
2026-08-31T16:19:58.094,85142.812000,272,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.7238,18.01
2026-08-31T16:19:58.200,85142.921000,274,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-138.9479,18.01
2026-08-31T16:19:58.311,85143.031000,276,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.0886,18.01
2026-08-31T16:19:58.423,85143.140000,278,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.6271,18.01
2026-08-31T16:19:58.527,85143.250000,280,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.8451,18.01
2026-08-31T16:19:58.641,85143.359000,282,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9749,18.44
2026-08-31T16:19:58.745,85143.468000,284,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.0547,18.44
2026-08-31T16:19:58.871,85143.593000,286,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9933,18.44
2026-08-31T16:19:58.980,85143.703000,288,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9190,18.44
2026-08-31T16:19:59.083,85143.812000,290,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9724,18.44
2026-08-31T16:19:59.201,85143.921000,292,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.0906,17.73
2026-08-31T16:19:59.312,85144.031000,294,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.1006,17.73
2026-08-31T16:19:59.416,85144.140000,296,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.1346,17.73
2026-08-31T16:19:59.524,85144.250000,298,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.1026,17.73
2026-08-31T16:19:59.684,85144.406000,301,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.0517,18.46
2026-08-31T16:19:59.800,85144.515000,303,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-140.0547,18.46
2026-08-31T16:19:59.909,85144.625000,305,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9300,18.46
2026-08-31T16:20:00.027,85144.750000,307,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9225,18.46
2026-08-31T16:20:00.178,85144.906000,310,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.8870,18.46
2026-08-31T16:20:00.294,85145.015000,312,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,-26.9301,,-139.9364,18.44
2026-08-31T16:20:00.406,85145.125000,314,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.8506,18.44
2026-08-31T16:20:00.511,85145.234000,316,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-140.0203,18.44
2026-08-31T16:20:00.621,85145.343000,318,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-140.1116,18.44
2026-08-31T16:20:00.727,85145.453000,320,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.9384,17.97
2026-08-31T16:20:00.888,85145.609000,323,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.8002,17.97
2026-08-31T16:20:00.995,85145.718000,325,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.6445,17.97
2026-08-31T16:20:01.111,85145.828000,327,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.6834,17.97
2026-08-31T16:20:01.212,85145.937000,329,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.6984,17.97
2026-08-31T16:20:01.324,85146.046000,331,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.8012,18.45
2026-08-31T16:20:01.433,85146.156000,333,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.8082,18.45
2026-08-31T16:20:01.539,85146.265000,335,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.8751,18.45
2026-08-31T16:20:01.661,85146.375000,337,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.7229,18.45
2026-08-31T16:20:01.774,85146.500000,339,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.5852,18.00
2026-08-31T16:20:01.883,85146.609000,341,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-139.3975,18.00
2026-08-31T16:20:01.994,85146.718000,343,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-138.9614,18.00
2026-08-31T16:20:02.113,85146.828000,345,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-138.1274,18.00
2026-08-31T16:20:02.221,85146.937000,347,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-137.5241,18.00
2026-08-31T16:20:02.329,85147.046000,349,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-136.5315,17.80
2026-08-31T16:20:02.445,85147.171000,351,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-135.9432,17.80
2026-08-31T16:20:02.611,85147.328000,354,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-135.2206,17.80
2026-08-31T16:20:02.717,85147.437000,356,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-134.9581,17.80
2026-08-31T16:20:02.818,85147.546000,358,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-134.6024,17.80
2026-08-31T16:20:02.935,85147.656000,360,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-134.0639,18.31
2026-08-31T16:20:03.044,85147.765000,362,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-133.5613,18.31
2026-08-31T16:20:03.152,85147.875000,364,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-132.9360,18.31
2026-08-31T16:20:03.261,85147.984000,366,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-132.2613,18.31
2026-08-31T16:20:03.372,85148.093000,368,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-131.7672,18.31
2026-08-31T16:20:03.479,85148.203000,370,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-131.5107,18.32
2026-08-31T16:20:03.587,85148.312000,372,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-131.1704,18.32
2026-08-31T16:20:03.700,85148.421000,374,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-130.7382,18.32
2026-08-31T16:20:03.812,85148.531000,376,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-130.3979,18.32
2026-08-31T16:20:03.922,85148.640000,378,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-130.2762,18.32
2026-08-31T16:20:04.028,85148.750000,380,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-130.0114,18.15
2026-08-31T16:20:04.134,85148.859000,382,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.9403,18.15
2026-08-31T16:20:04.249,85148.968000,384,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.8086,18.15
2026-08-31T16:20:04.361,85149.078000,386,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.7520,18.15
2026-08-31T16:20:04.466,85149.187000,388,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.5792,18.15
2026-08-31T16:20:04.579,85149.296000,390,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.4650,18.29
2026-08-31T16:20:04.704,85149.421000,392,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.3282,18.29
2026-08-31T16:20:04.828,85149.546000,394,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.2340,18.29
2026-08-31T16:20:04.946,85149.671000,396,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,-26.9301,,-129.0311,18.29
