t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-01T17:45:27.713,1043,STAGING_PLAN,STAGING_PLAN,3114,3,1788252327662.740,100.160,timestamp_domain.system_time,21075328.000,110.000,1,21075328.000,21075359.000,31.000,31.000,21075359.000,31.000,1,1,-5.2205,-0.181342,2.530446,-4.0990
2026-09-01T17:45:27.814,1044,STAGING_PLAN,STAGING_PLAN,3117,3,1788252327762.693,99.954,timestamp_domain.system_time,21075421.000,93.000,1,21075437.000,21075453.000,16.000,32.000,21075453.000,32.000,1,1,-4.8326,-0.182929,2.529516,-4.1363
2026-09-01T17:45:27.914,1045,STAGING_PLAN,STAGING_PLAN,3120,3,1788252327862.719,100.025,timestamp_domain.system_time,21075515.000,94.000,1,21075531.000,21075562.000,31.000,47.000,21075562.000,47.000,1,1,-5.3638,-0.181907,2.532218,-4.1089
2026-09-01T17:45:28.015,1046,STAGING_PLAN,STAGING_PLAN,3123,3,1788252327963.078,100.359,timestamp_domain.system_time,21075625.000,110.000,1,21075640.000,21075656.000,16.000,31.000,21075656.000,31.000,1,1,-5.3682,-0.181777,2.532799,-4.1050
2026-09-01T17:45:28.115,1047,STAGING_PLAN,STAGING_PLAN,3126,3,1788252328063.028,99.950,timestamp_domain.system_time,21075718.000,93.000,1,21075718.000,21075750.000,32.000,32.000,21075750.000,32.000,1,1,-5.4946,-0.181656,2.531504,-4.1044
2026-09-01T17:45:28.216,1048,STAGING_PLAN,STAGING_PLAN,3129,3,1788252328162.927,99.899,timestamp_domain.system_time,21075828.000,110.000,1,21075828.000,21075859.000,31.000,31.000,21075859.000,31.000,1,1,-5.0177,-0.181707,2.527586,-4.1119
2026-09-01T17:45:28.317,1049,STAGING_PLAN,STAGING_PLAN,3132,3,1788252328263.156,100.229,timestamp_domain.system_time,21075921.000,93.000,1,21075937.000,21075953.000,16.000,32.000,21075953.000,32.000,1,1,-4.7476,-0.182389,2.527116,-4.1280
2026-09-01T17:45:28.413,1050,STAGING_PLAN,STAGING_PLAN,3134,2,1788252328329.935,66.780,timestamp_domain.system_time,21076031.000,110.000,1,21076031.000,21076046.000,15.000,15.000,21076046.000,15.000,1,1,-4.4765,-0.184485,2.531451,-4.1682
2026-09-01T17:45:28.504,1051,STAGING_PLAN,STAGING_PLAN,3138,4,1788252328463.209,133.273,timestamp_domain.system_time,21076125.000,94.000,1,21076125.000,21076140.000,15.000,15.000,21076140.000,15.000,1,1,-4.8958,-0.182085,2.527050,-4.1213
2026-09-01T17:45:28.601,1052,STAGING_PLAN,STAGING_PLAN,3141,3,1788252328563.339,100.130,timestamp_domain.system_time,21076218.000,93.000,1,21076218.000,21076250.000,32.000,32.000,21076250.000,32.000,1,1,-5.4060,-0.181637,2.525635,-4.1135
2026-09-01T17:45:28.701,1053,STAGING_PLAN,STAGING_PLAN,3144,3,1788252328663.546,100.207,timestamp_domain.system_time,21076312.000,94.000,1,21076312.000,21076343.000,31.000,31.000,21076343.000,31.000,1,1,-5.0534,-0.182584,2.531833,-4.1248
2026-09-01T17:45:28.786,1054,STAGING_PLAN,STAGING_PLAN,3146,2,1788252328730.177,66.631,timestamp_domain.system_time,21076406.000,94.000,1,21076406.000,21076421.000,15.000,15.000,21076421.000,15.000,1,1,-4.8085,-0.182053,2.528841,-4.1176
2026-09-01T17:45:28.887,1055,STAGING_PLAN,STAGING_PLAN,3149,3,1788252328830.191,100.014,timestamp_domain.system_time,21076500.000,94.000,1,21076515.000,21076531.000,16.000,31.000,21076531.000,31.000,1,1,-4.8051,-0.183163,2.528356,-4.1435
2026-09-01T17:45:28.973,1056,STAGING_PLAN,STAGING_PLAN,3152,3,1788252328930.398,100.207,timestamp_domain.system_time,21076593.000,93.000,1,21076609.000,21076609.000,0.000,16.000,21076609.000,16.000,1,1,-5.0712,-0.181803,2.529979,-4.1102
2026-09-01T17:45:29.088,1057,STAGING_PLAN,STAGING_PLAN,3155,3,1788252329030.217,99.819,timestamp_domain.system_time,21076703.000,110.000,1,21076703.000,21076734.000,31.000,31.000,21076734.000,31.000,1,1,-5.2359,-0.182928,2.534160,-4.1287
2026-09-01T17:45:29.196,1058,STAGING_PLAN,STAGING_PLAN,3158,3,1788252329130.423,100.207,timestamp_domain.system_time,21076812.000,109.000,1,21076812.000,21076843.000,31.000,31.000,21076843.000,31.000,1,1,-4.5849,-0.183607,2.528418,-4.1534
2026-09-01T17:45:29.289,1059,STAGING_PLAN,STAGING_PLAN,3162,4,1788252329263.845,133.422,timestamp_domain.system_time,21076906.000,94.000,1,21076921.000,21076937.000,16.000,31.000,21076937.000,31.000,1,1,-4.6149,-0.184088,2.532021,-4.1583
2026-09-01T17:45:29.390,1060,STAGING_PLAN,STAGING_PLAN,3164,2,1788252329331.579,67.734,timestamp_domain.system_time,21077000.000,94.000,1,21077000.000,21077031.000,31.000,31.000,21077031.000,31.000,1,1,-4.6449,-0.183440,2.528975,-4.1487
2026-09-01T17:45:29.490,1061,STAGING_PLAN,STAGING_PLAN,3167,3,1788252329430.863,99.283,timestamp_domain.system_time,21077093.000,93.000,1,21077109.000,21077125.000,16.000,32.000,21077125.000,32.000,1,1,-4.8968,-0.183381,2.532515,-4.1416
2026-09-01T17:45:29.586,1062,STAGING_PLAN,STAGING_PLAN,3170,3,1788252329530.535,99.673,timestamp_domain.system_time,21077203.000,110.000,1,21077203.000,21077234.000,31.000,31.000,21077234.000,31.000,1,1,-4.8620,-0.182167,2.527068,-4.1231
2026-09-01T17:45:29.685,1063,STAGING_PLAN,STAGING_PLAN,3173,3,1788252329630.791,100.255,timestamp_domain.system_time,21077296.000,93.000,1,21077296.000,21077328.000,32.000,32.000,21077328.000,32.000,1,1,-4.5988,-0.183405,2.529587,-4.1469
2026-09-01T17:45:29.772,1064,STAGING_PLAN,STAGING_PLAN,3176,3,1788252329730.675,99.884,timestamp_domain.system_time,21077390.000,94.000,1,21077406.000,21077406.000,0.000,16.000,21077406.000,16.000,1,1,-5.0001,-0.181891,2.527010,-4.1170
2026-09-01T17:45:29.872,1065,STAGING_PLAN,STAGING_PLAN,3179,3,1788252329830.932,100.258,timestamp_domain.system_time,21077484.000,94.000,1,21077484.000,21077515.000,31.000,31.000,21077515.000,31.000,1,1,-4.5304,-0.183663,2.529005,-4.1537
2026-09-01T17:45:29.968,1066,STAGING_PLAN,STAGING_PLAN,3182,3,1788252329930.881,99.949,timestamp_domain.system_time,21077593.000,109.000,1,21077593.000,21077609.000,16.000,16.000,21077609.000,16.000,1,1,-4.7782,-0.182484,2.525930,-4.1321
2026-09-01T17:45:30.064,1067,STAGING_PLAN,STAGING_PLAN,3185,3,1788252330030.927,100.045,timestamp_domain.system_time,21077687.000,94.000,1,21077687.000,21077703.000,16.000,16.000,21077703.000,16.000,1,1,-4.7237,-0.182441,2.527112,-4.1292
2026-09-01T17:45:30.164,1068,STAGING_PLAN,STAGING_PLAN,3188,3,1788252330131.096,100.169,timestamp_domain.system_time,21077781.000,94.000,1,21077781.000,21077812.000,31.000,31.000,21077812.000,31.000,1,1,-4.7591,-0.182477,2.526514,-4.1310
2026-09-01T17:45:30.264,1069,STAGING_PLAN,STAGING_PLAN,3191,3,1788252330230.974,99.878,timestamp_domain.system_time,21077890.000,109.000,1,21077890.000,21077906.000,16.000,16.000,21077906.000,16.000,1,1,-4.6307,-0.182945,2.524796,-4.1444
2026-09-01T17:45:30.372,1070,STAGING_PLAN,STAGING_PLAN,3194,3,1788252330332.314,101.340,timestamp_domain.system_time,21077984.000,94.000,1,21077984.000,21078015.000,31.000,31.000,21078015.000,31.000,1,1,-4.7303,-0.181711,2.524693,-4.1167
2026-09-01T17:45:30.499,1071,STAGING_PLAN,STAGING_PLAN,3197,3,1788252330431.671,99.356,timestamp_domain.system_time,21078109.000,125.000,1,21078109.000,21078140.000,31.000,31.000,21078140.000,31.000,1,1,-4.8703,-0.182674,2.530672,-4.1287
2026-09-01T17:45:30.599,1072,STAGING_PLAN,STAGING_PLAN,3201,4,1788252330564.594,132.923,timestamp_domain.system_time,21078218.000,109.000,1,21078218.000,21078234.000,16.000,16.000,21078234.000,16.000,1,1,-4.8374,-0.182920,2.529514,-4.1361
2026-09-01T17:45:30.699,1073,STAGING_PLAN,STAGING_PLAN,3204,3,1788252330664.729,100.135,timestamp_domain.system_time,21078312.000,94.000,1,21078312.000,21078343.000,31.000,31.000,21078343.000,31.000,1,1,-4.7299,-0.181545,2.533580,-4.0986
2026-09-01T17:45:30.788,1074,STAGING_PLAN,STAGING_PLAN,3206,2,1788252330731.456,66.728,timestamp_domain.system_time,21078406.000,94.000,1,21078406.000,21078437.000,31.000,31.000,21078437.000,31.000,1,1,-4.9173,-0.183147,2.534286,-4.1334
2026-09-01T17:45:30.891,1075,STAGING_PLAN,STAGING_PLAN,3209,3,1788252330831.608,100.152,timestamp_domain.system_time,21078500.000,94.000,1,21078515.000,21078531.000,16.000,31.000,21078531.000,31.000,1,1,-4.8970,-0.182394,2.524706,-4.1321
2026-09-01T17:45:30.989,1076,STAGING_PLAN,STAGING_PLAN,3212,3,1788252330931.802,100.195,timestamp_domain.system_time,21078609.000,109.000,1,21078609.000,21078625.000,16.000,16.000,21078625.000,16.000,1,1,-5.3943,-0.182272,2.528662,-4.1229
2026-09-01T17:45:31.074,1077,STAGING_PLAN,STAGING_PLAN,3215,3,1788252331031.631,99.829,timestamp_domain.system_time,21078703.000,94.000,1,21078703.000,21078718.000,15.000,15.000,21078718.000,15.000,1,1,-4.5814,-0.183570,2.528995,-4.1516
2026-09-01T17:45:31.179,1078,STAGING_PLAN,STAGING_PLAN,3218,3,1788252331132.092,100.461,timestamp_domain.system_time,21078796.000,93.000,1,21078796.000,21078828.000,32.000,32.000,21078828.000,32.000,1,1,-4.9113,-0.181836,2.528805,-4.1128
2026-09-01T17:45:31.279,1079,STAGING_PLAN,STAGING_PLAN,3221,3,1788252331231.733,99.641,timestamp_domain.system_time,21078890.000,94.000,1,21078890.000,21078921.000,31.000,31.000,21078921.000,31.000,1,1,-5.0979,-0.181326,2.529293,-4.1005
2026-09-01T17:45:31.380,1080,STAGING_PLAN,STAGING_PLAN,3224,3,1788252331333.101,101.368,timestamp_domain.system_time,21079000.000,110.000,1,21079000.000,21079015.000,15.000,15.000,21079015.000,15.000,1,1,-5.1864,-0.182917,2.531785,-4.1323
2026-09-01T17:45:31.550,1081,STAGING_PLAN,STAGING_PLAN,3227,3,1788252331432.273,99.173,timestamp_domain.system_time,21079156.000,156.000,1,21079156.000,21079187.000,31.000,31.000,21079187.000,31.000,1,1,-5.0338,-0.182056,2.532364,-4.1120
2026-09-01T17:45:31.656,1082,STAGING_PLAN,STAGING_PLAN,3232,5,1788252331598.841,166.568,timestamp_domain.system_time,21079281.000,125.000,1,21079281.000,21079296.000,15.000,15.000,21079296.000,15.000,1,1,-4.9790,-0.182279,2.531804,-4.1180
2026-09-01T17:45:31.756,1083,STAGING_PLAN,STAGING_PLAN,3235,3,1788252331698.883,100.042,timestamp_domain.system_time,21079375.000,94.000,1,21079375.000,21079390.000,15.000,15.000,21079390.000,15.000,1,1,-4.6104,-0.184097,2.532022,-4.1585
2026-09-01T17:45:31.867,1084,STAGING_PLAN,STAGING_PLAN,3239,4,1788252331832.325,133.442,timestamp_domain.system_time,21079468.000,93.000,1,21079484.000,21079515.000,31.000,47.000,21079515.000,47.000,1,1,-5.1998,-0.182068,2.525784,-4.1230
2026-09-01T17:45:31.964,1085,STAGING_PLAN,STAGING_PLAN,3242,3,1788252331932.284,99.959,timestamp_domain.system_time,21079578.000,110.000,1,21079593.000,21079609.000,16.000,31.000,21079609.000,31.000,1,1,-5.5507,-0.180886,2.528427,-4.0920
2026-09-01T17:45:32.063,1086,STAGING_PLAN,STAGING_PLAN,3245,3,1788252332032.299,100.015,timestamp_domain.system_time,21079671.000,93.000,1,21079687.000,21079703.000,16.000,32.000,21079703.000,32.000,1,1,-5.4179,-0.180430,2.526717,-4.0845
2026-09-01T17:45:32.154,1087,STAGING_PLAN,STAGING_PLAN,3248,3,1788252332132.555,100.256,timestamp_domain.system_time,21079781.000,110.000,1,21079781.000,21079796.000,15.000,15.000,21079796.000,15.000,1,1,-5.0560,-0.181454,2.525209,-4.1100
2026-09-01T17:45:32.255,1088,STAGING_PLAN,STAGING_PLAN,3250,2,1788252332199.234,66.678,timestamp_domain.system_time,21079875.000,94.000,1,21079875.000,21079890.000,15.000,15.000,21079890.000,15.000,1,1,-4.8188,-0.184017,2.529612,-4.1607
2026-09-01T17:45:32.356,1089,STAGING_PLAN,STAGING_PLAN,3253,3,1788252332299.356,100.122,timestamp_domain.system_time,21079984.000,109.000,1,21079984.000,21080000.000,16.000,16.000,21080000.000,16.000,1,1,-4.6839,-0.182967,2.524200,-4.1458
2026-09-01T17:45:32.456,1090,STAGING_PLAN,STAGING_PLAN,3255,2,1788252332366.374,67.018,timestamp_domain.system_time,21080078.000,94.000,1,21080078.000,21080093.000,15.000,15.000,21080093.000,15.000,1,1,-5.4904,-0.180980,2.529087,-4.0931
2026-09-01T17:45:32.557,1091,STAGING_PLAN,STAGING_PLAN,3259,4,1788252332499.375,133.001,timestamp_domain.system_time,21080171.000,93.000,1,21080171.000,21080203.000,32.000,32.000,21080203.000,32.000,1,1,-4.7921,-0.181611,2.531780,-4.1030
2026-09-01T17:45:32.657,1092,STAGING_PLAN,STAGING_PLAN,3262,3,1788252332600.000,100.624,timestamp_domain.system_time,21080265.000,94.000,1,21080265.000,21080296.000,31.000,31.000,21080296.000,31.000,1,1,-4.6500,-0.182423,2.528311,-4.1269
2026-09-01T17:45:32.764,1093,STAGING_PLAN,STAGING_PLAN,3265,3,1788252332699.672,99.672,timestamp_domain.system_time,21080375.000,110.000,1,21080375.000,21080406.000,31.000,31.000,21080406.000,31.000,1,1,-5.1242,-0.182128,2.530540,-4.1166
2026-09-01T17:45:32.858,1094,STAGING_PLAN,STAGING_PLAN,3268,3,1788252332799.605,99.934,timestamp_domain.system_time,21080468.000,93.000,1,21080468.000,21080500.000,32.000,32.000,21080500.000,32.000,1,1,-4.5900,-0.182494,2.528906,-4.1275
2026-09-01T17:45:32.959,1095,STAGING_PLAN,STAGING_PLAN,3271,3,1788252332899.738,100.133,timestamp_domain.system_time,21080562.000,94.000,1,21080578.000,21080593.000,15.000,31.000,21080593.000,31.000,1,1,-4.7232,-0.181182,2.521103,-4.1106
2026-09-01T17:45:33.059,1096,STAGING_PLAN,STAGING_PLAN,3274,3,1788252332999.773,100.035,timestamp_domain.system_time,21080687.000,125.000,1,21080687.000,21080703.000,16.000,16.000,21080703.000,16.000,1,1,-4.5193,-0.182972,2.526576,-4.1421
2026-09-01T17:45:33.159,1097,STAGING_PLAN,STAGING_PLAN,3278,4,1788252333133.278,133.505,timestamp_domain.system_time,21080765.000,78.000,1,21080781.000,21080796.000,15.000,31.000,21080796.000,31.000,1,1,-4.8559,-0.182157,2.527069,-4.1229
2026-09-01T17:45:33.260,1098,STAGING_PLAN,STAGING_PLAN,3280,2,1788252333199.899,66.621,timestamp_domain.system_time,21080875.000,110.000,1,21080890.000,21080906.000,16.000,31.000,21080906.000,31.000,1,1,-4.8617,-0.181833,2.529414,-4.1118
2026-09-01T17:45:33.361,1099,STAGING_PLAN,STAGING_PLAN,3283,3,1788252333299.919,100.020,timestamp_domain.system_time,21080968.000,93.000,1,21080984.000,21081000.000,16.000,32.000,21081000.000,32.000,1,1,-4.9645,-0.182286,2.524689,-4.1297
2026-09-01T17:45:33.461,1100,STAGING_PLAN,STAGING_PLAN,3284,1,1788252333335.409,35.490,timestamp_domain.system_time,21081078.000,110.000,1,21081078.000,21081109.000,31.000,31.000,21081109.000,31.000,1,1,-4.7928,-0.182641,2.524758,-4.1376
2026-09-01T17:45:33.555,1101,STAGING_PLAN,STAGING_PLAN,3289,5,1788252333500.015,164.606,timestamp_domain.system_time,21081171.000,93.000,1,21081171.000,21081203.000,32.000,32.000,21081203.000,32.000,1,1,-4.6056,-0.182837,2.525977,-4.1400
2026-09-01T17:45:33.648,1102,STAGING_PLAN,STAGING_PLAN,3292,3,1788252333600.198,100.183,timestamp_domain.system_time,21081265.000,94.000,1,21081265.000,21081296.000,31.000,31.000,21081296.000,31.000,1,1,-4.9648,-0.181952,2.527030,-4.1183
2026-09-01T17:45:33.748,1103,STAGING_PLAN,STAGING_PLAN,3295,3,1788252333700.352,100.154,timestamp_domain.system_time,21081375.000,110.000,1,21081375.000,21081390.000,15.000,15.000,21081390.000,15.000,1,1,-4.7076,-0.182942,2.524196,-4.1453
2026-09-01T17:45:33.848,1104,STAGING_PLAN,STAGING_PLAN,3298,3,1788252333800.153,99.800,timestamp_domain.system_time,21081453.000,78.000,1,21081453.000,21081484.000,31.000,31.000,21081484.000,31.000,1,1,-4.7791,-0.181790,2.523506,-4.1204
2026-09-01T17:45:33.948,1105,STAGING_PLAN,STAGING_PLAN,3301,3,1788252333900.347,100.195,timestamp_domain.system_time,21081562.000,109.000,1,21081562.000,21081593.000,31.000,31.000,21081593.000,31.000,1,1,-4.4785,-0.183801,2.528422,-4.1577
2026-09-01T17:45:34.030,1106,STAGING_PLAN,STAGING_PLAN,3304,3,1788252334000.455,100.107,timestamp_domain.system_time,21081656.000,94.000,1,21081656.000,21081671.000,15.000,15.000,21081671.000,15.000,1,1,-5.4500,-0.181553,2.525609,-4.1116
2026-09-01T17:45:34.131,1107,STAGING_PLAN,STAGING_PLAN,3307,3,1788252334100.532,100.077,timestamp_domain.system_time,21081750.000,94.000,1,21081750.000,21081765.000,15.000,15.000,21081765.000,15.000,1,1,-4.9007,-0.182075,2.527048,-4.1211
2026-09-01T17:45:34.231,1108,STAGING_PLAN,STAGING_PLAN,3310,3,1788252334200.599,100.067,timestamp_domain.system_time,21081843.000,93.000,1,21081843.000,21081875.000,32.000,32.000,21081875.000,32.000,1,1,-4.7237,-0.182441,2.527112,-4.1292
2026-09-01T17:45:34.318,1109,STAGING_PLAN,STAGING_PLAN,3312,2,1788252334267.245,66.646,timestamp_domain.system_time,21081937.000,94.000,1,21081937.000,21081953.000,16.000,16.000,21081953.000,16.000,1,1,-4.9497,-0.183401,2.531912,-4.1430
2026-09-01T17:45:34.425,1110,STAGING_PLAN,STAGING_PLAN,3315,3,1788252334367.817,100.572,timestamp_domain.system_time,21082046.000,109.000,1,21082046.000,21082062.000,16.000,16.000,21082062.000,16.000,1,1,-4.7491,-0.182719,2.524773,-4.1393
2026-09-01T17:45:34.532,1111,STAGING_PLAN,STAGING_PLAN,3318,3,1788252334467.554,99.738,timestamp_domain.system_time,21082140.000,94.000,1,21082140.000,21082171.000,31.000,31.000,21082171.000,31.000,1,1,-4.3582,-0.182918,2.521825,-4.1486
2026-09-01T17:45:34.623,1112,STAGING_PLAN,STAGING_PLAN,3321,3,1788252334567.381,99.826,timestamp_domain.system_time,21082234.000,94.000,1,21082234.000,21082265.000,31.000,31.000,21082265.000,31.000,1,1,-4.7476,-0.182389,2.527116,-4.1280
2026-09-01T17:45:34.716,1113,STAGING_PLAN,STAGING_PLAN,3324,3,1788252334667.663,100.282,timestamp_domain.system_time,21082343.000,109.000,1,21082343.000,21082359.000,16.000,16.000,21082359.000,16.000,1,1,-5.3944,-0.181348,2.528000,-4.1031
2026-09-01T17:45:34.807,1114,STAGING_PLAN,STAGING_PLAN,3327,3,1788252334767.685,100.022,timestamp_domain.system_time,21082421.000,78.000,1,21082421.000,21082453.000,32.000,32.000,21082453.000,32.000,1,1,-5.1504,-0.181114,2.525720,-4.1015
2026-09-01T17:45:34.902,1115,STAGING_PLAN,STAGING_PLAN,3330,3,1788252334867.637,99.951,timestamp_domain.system_time,21082515.000,94.000,1,21082515.000,21082546.000,31.000,31.000,21082546.000,31.000,1,1,-4.8555,-0.182491,2.524727,-4.1342
2026-09-01T17:45:34.988,1116,STAGING_PLAN,STAGING_PLAN,3332,2,1788252334934.470,66.833,timestamp_domain.system_time,21082609.000,94.000,1,21082609.000,21082625.000,16.000,16.000,21082625.000,16.000,1,1,-5.0444,-0.180929,2.525135,-4.0983
2026-09-01T17:45:35.079,1117,STAGING_PLAN,STAGING_PLAN,3335,3,1788252335034.374,99.904,timestamp_domain.system_time,21082703.000,94.000,1,21082703.000,21082718.000,15.000,15.000,21082718.000,15.000,1,1,-4.7044,-0.182628,2.525944,-4.1353
2026-09-01T17:45:35.170,1118,STAGING_PLAN,STAGING_PLAN,3338,3,1788252335134.445,100.071,timestamp_domain.system_time,21082796.000,93.000,1,21082796.000,21082812.000,16.000,16.000,21082812.000,16.000,1,1,-5.0026,-0.181860,2.527007,-4.1163
2026-09-01T17:45:35.268,1119,STAGING_PLAN,STAGING_PLAN,3341,3,1788252335234.734,100.289,timestamp_domain.system_time,21082890.000,94.000,1,21082890.000,21082906.000,16.000,16.000,21082906.000,16.000,1,1,-4.6355,-0.182935,2.524795,-4.1442
2026-09-01T17:45:35.369,1120,STAGING_PLAN,STAGING_PLAN,3344,3,1788252335334.821,100.087,timestamp_domain.system_time,21082984.000,94.000,1,21082984.000,21083015.000,31.000,31.000,21083015.000,31.000,1,1,-4.8374,-0.182920,2.529514,-4.1361
2026-09-01T17:45:35.461,1121,STAGING_PLAN,STAGING_PLAN,3345,1,1788252335368.487,33.666,timestamp_domain.system_time,21083078.000,94.000,1,21083093.000,21083109.000,16.000,31.000,21083109.000,31.000,1,1,-5.1635,-0.181468,2.530491,-4.1018
2026-09-01T17:45:35.553,1122,STAGING_PLAN,STAGING_PLAN,3349,4,1788252335501.493,133.006,timestamp_domain.system_time,21083156.000,78.000,1,21083156.000,21083187.000,31.000,31.000,21083187.000,31.000,1,1,-5.0092,-0.181513,2.529348,-4.1047
2026-09-01T17:45:35.638,1123,STAGING_PLAN,STAGING_PLAN,3352,3,1788252335601.515,100.022,timestamp_domain.system_time,21083265.000,109.000,1,21083265.000,21083281.000,16.000,16.000,21083281.000,16.000,1,1,-4.9918,-0.182098,2.525247,-4.1245
2026-09-01T17:45:35.738,1124,STAGING_PLAN,STAGING_PLAN,3355,3,1788252335701.599,100.084,timestamp_domain.system_time,21083359.000,94.000,1,21083359.000,21083375.000,16.000,16.000,21083375.000,16.000,1,1,-5.4172,-0.180575,2.525529,-4.0897
2026-09-01T17:45:35.827,1125,STAGING_PLAN,STAGING_PLAN,3358,3,1788252335801.658,100.059,timestamp_domain.system_time,21083453.000,94.000,1,21083453.000,21083468.000,15.000,15.000,21083468.000,15.000,1,1,-4.6823,-0.182636,2.526542,-4.1346
2026-09-01T17:45:35.922,1126,STAGING_PLAN,STAGING_PLAN,3360,2,1788252335868.405,66.748,timestamp_domain.system_time,21083546.000,93.000,1,21083546.000,21083562.000,16.000,16.000,21083562.000,16.000,1,1,-5.0337,-0.181404,2.522219,-4.1138
2026-09-01T17:45:36.024,1127,STAGING_PLAN,STAGING_PLAN,3363,3,1788252335968.664,100.258,timestamp_domain.system_time,21083640.000,94.000,1,21083640.000,21083671.000,31.000,31.000,21083671.000,31.000,1,1,-5.4301,-0.181119,2.529145,-4.0961
2026-09-01T17:45:36.119,1128,STAGING_PLAN,STAGING_PLAN,3366,3,1788252336068.671,100.008,timestamp_domain.system_time,21083734.000,94.000,1,21083734.000,21083765.000,31.000,31.000,21083765.000,31.000,1,1,-5.3425,-0.181569,2.527449,-4.1090
2026-09-01T17:45:36.240,1129,STAGING_PLAN,STAGING_PLAN,3370,4,1788252336201.827,133.156,timestamp_domain.system_time,21083859.000,125.000,1,21083859.000,21083875.000,16.000,16.000,21083875.000,16.000,1,1,-5.3815,-0.180827,2.524407,-4.0972
2026-09-01T17:45:36.330,1130,STAGING_PLAN,STAGING_PLAN,3373,3,1788252336302.127,100.300,timestamp_domain.system_time,21083953.000,94.000,1,21083953.000,21083968.000,15.000,15.000,21083968.000,15.000,1,1,-4.8424,-0.181881,2.525309,-4.1195
2026-09-01T17:45:36.430,1131,STAGING_PLAN,STAGING_PLAN,3375,2,1788252336369.211,67.084,timestamp_domain.system_time,21084046.000,93.000,1,21084046.000,21084078.000,32.000,32.000,21084078.000,32.000,1,1,-5.0167,-0.181946,2.529404,-4.1143
2026-09-01T17:45:36.527,1132,STAGING_PLAN,STAGING_PLAN,3378,3,1788252336469.294,100.083,timestamp_domain.system_time,21084140.000,94.000,1,21084140.000,21084171.000,31.000,31.000,21084171.000,31.000,1,1,-4.7523,-0.182380,2.527115,-4.1278
2026-09-01T17:45:36.628,1133,STAGING_PLAN,STAGING_PLAN,3381,3,1788252336569.079,99.785,timestamp_domain.system_time,21084250.000,110.000,1,21084250.000,21084265.000,15.000,15.000,21084265.000,15.000,1,1,-5.3271,-0.182185,2.530479,-4.1180
2026-09-01T17:45:36.725,1134,STAGING_PLAN,STAGING_PLAN,3384,3,1788252336669.190,100.110,timestamp_domain.system_time,21084343.000,93.000,1,21084343.000,21084359.000,16.000,16.000,21084359.000,16.000,1,1,-5.5461,-0.181228,2.526093,-4.1035
2026-09-01T17:45:36.832,1135,STAGING_PLAN,STAGING_PLAN,3387,3,1788252336769.099,99.909,timestamp_domain.system_time,21084437.000,94.000,1,21084437.000,21084468.000,31.000,31.000,21084468.000,31.000,1,1,-4.9646,-0.182119,2.525859,-4.1240
2026-09-01T17:45:36.922,1136,STAGING_PLAN,STAGING_PLAN,3390,3,1788252336869.236,100.137,timestamp_domain.system_time,21084546.000,109.000,1,21084546.000,21084562.000,16.000,16.000,21084562.000,16.000,1,1,-5.0220,-0.182702,2.528260,-4.1332
2026-09-01T17:45:37.023,1137,STAGING_PLAN,STAGING_PLAN,3393,3,1788252336969.266,100.030,timestamp_domain.system_time,21084640.000,94.000,1,21084640.000,21084671.000,31.000,31.000,21084671.000,31.000,1,1,-5.1018,-0.181555,2.523418,-4.1152
2026-09-01T17:45:37.124,1138,STAGING_PLAN,STAGING_PLAN,3396,3,1788252337069.582,100.315,timestamp_domain.system_time,21084734.000,94.000,1,21084734.000,21084765.000,31.000,31.000,21084765.000,31.000,1,1,-4.7733,-0.182493,2.525932,-4.1323
2026-09-01T17:45:37.212,1139,STAGING_PLAN,STAGING_PLAN,3399,3,1788252337169.323,99.741,timestamp_domain.system_time,21084828.000,94.000,1,21084828.000,21084859.000,31.000,31.000,21084859.000,31.000,1,1,-4.7909,-0.183005,2.529531,-4.1380
2026-09-01T17:45:37.303,1140,STAGING_PLAN,STAGING_PLAN,3402,3,1788252337269.466,100.144,timestamp_domain.system_time,21084937.000,109.000,1,21084937.000,21084937.000,0.000,0.000,21084937.000,0.000,1,1,-5.2370,-0.181171,2.523917,-4.1058
2026-09-01T17:45:37.412,1141,STAGING_PLAN,STAGING_PLAN,3405,3,1788252337370.296,100.830,timestamp_domain.system_time,21085031.000,94.000,1,21085031.000,21085046.000,15.000,15.000,21085046.000,15.000,1,1,-4.6002,-0.183569,2.528412,-4.1525
2026-09-01T17:45:37.541,1142,STAGING_PLAN,STAGING_PLAN,3408,3,1788252337469.834,99.539,timestamp_domain.system_time,21085156.000,125.000,1,21085156.000,21085187.000,31.000,31.000,21085187.000,31.000,1,1,-4.9497,-0.183401,2.531912,-4.1430
2026-09-01T17:45:37.639,1143,STAGING_PLAN,STAGING_PLAN,3412,4,1788252337603.042,133.207,timestamp_domain.system_time,21085250.000,94.000,1,21085250.000,21085281.000,31.000,31.000,21085281.000,31.000,1,1,-4.8612,-0.181979,2.528239,-4.1170
