t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-01T17:54:33.375,113,ACQUIRE_VERIFY,ACQUIRE_VERIFY,360,3,1788252873318.883,100.087,timestamp_domain.system_time,21621000.000,110.000,1,21621000.000,21621015.000,15.000,15.000,21621015.000,15.000,1,1,15.4712,1.314582,4.168403,17.5036
2026-09-01T17:54:33.471,114,ACQUIRE_VERIFY,ACQUIRE_VERIFY,363,3,1788252873418.963,100.080,timestamp_domain.system_time,21621078.000,78.000,1,21621093.000,21621109.000,16.000,31.000,21621109.000,31.000,1,1,16.5666,1.307662,4.161104,17.4458
2026-09-01T17:54:33.552,115,ACQUIRE_VERIFY,ACQUIRE_VERIFY,366,3,1788252873519.016,100.052,timestamp_domain.system_time,21621187.000,109.000,1,21621187.000,21621187.000,0.000,0.000,21621187.000,0.000,1,1,17.7542,1.307970,4.165112,17.4339
2026-09-01T17:54:33.654,116,ACQUIRE_VERIFY,ACQUIRE_VERIFY,369,3,1788252873619.058,100.042,timestamp_domain.system_time,21621281.000,94.000,1,21621281.000,21621296.000,15.000,15.000,21621296.000,15.000,1,1,15.8926,1.310680,4.168539,17.4543
2026-09-01T17:54:33.754,117,ACQUIRE_VERIFY,ACQUIRE_VERIFY,372,3,1788252873719.156,100.098,timestamp_domain.system_time,21621375.000,94.000,1,21621375.000,21621390.000,15.000,15.000,21621390.000,15.000,1,1,15.7035,1.313720,4.174621,17.4684
2026-09-01T17:54:33.845,118,ACQUIRE_VERIFY,ACQUIRE_VERIFY,374,2,1788252873785.904,66.748,timestamp_domain.system_time,21621453.000,78.000,1,21621453.000,21621484.000,31.000,31.000,21621484.000,31.000,1,1,16.9333,1.311410,4.173681,17.4432
2026-09-01T17:54:33.936,119,ACQUIRE_VERIFY,ACQUIRE_VERIFY,377,3,1788252873885.849,99.945,timestamp_domain.system_time,21621546.000,93.000,1,21621546.000,21621578.000,32.000,32.000,21621578.000,32.000,1,1,16.0057,1.310622,4.168795,17.4526
2026-09-01T17:54:34.027,120,ACQUIRE_VERIFY,ACQUIRE_VERIFY,378,1,1788252873919.336,33.487,timestamp_domain.system_time,21621640.000,94.000,1,21621656.000,21621671.000,15.000,31.000,21621671.000,31.000,1,1,14.2688,1.315019,4.175312,17.4819
2026-09-01T17:54:34.128,121,ACQUIRE_VERIFY,ACQUIRE_VERIFY,383,5,1788252874085.911,166.575,timestamp_domain.system_time,21621750.000,110.000,1,21621750.000,21621765.000,15.000,15.000,21621765.000,15.000,1,1,15.4125,1.316787,4.180248,17.4845
2026-09-01T17:54:34.229,122,ACQUIRE_VERIFY,ACQUIRE_VERIFY,386,3,1788252874185.946,100.036,timestamp_domain.system_time,21621843.000,93.000,1,21621843.000,21621875.000,32.000,32.000,21621875.000,32.000,1,1,14.0075,1.309842,4.155616,17.4947
2026-09-01T17:54:34.318,123,ACQUIRE_VERIFY,ACQUIRE_VERIFY,389,3,1788252874286.090,100.143,timestamp_domain.system_time,21621937.000,94.000,1,21621937.000,21621953.000,16.000,16.000,21621953.000,16.000,1,1,16.9719,1.311376,4.173708,17.4427
2026-09-01T17:54:34.412,124,ACQUIRE_VERIFY,ACQUIRE_VERIFY,391,2,1788252874352.965,66.875,timestamp_domain.system_time,21622015.000,78.000,1,21622031.000,21622046.000,15.000,31.000,21622046.000,31.000,1,1,16.1397,1.310547,4.169072,17.4505
2026-09-01T17:54:34.515,125,ACQUIRE_VERIFY,ACQUIRE_VERIFY,394,3,1788252874453.058,100.093,timestamp_domain.system_time,21622125.000,110.000,1,21622125.000,21622156.000,31.000,31.000,21622156.000,31.000,1,1,16.6525,1.314609,4.179838,17.4590
2026-09-01T17:54:34.607,126,ACQUIRE_VERIFY,ACQUIRE_VERIFY,397,3,1788252874553.087,100.029,timestamp_domain.system_time,21622234.000,109.000,1,21622234.000,21622250.000,16.000,16.000,21622250.000,16.000,1,1,15.9093,1.308512,4.156680,17.4739
2026-09-01T17:54:34.698,127,ACQUIRE_VERIFY,ACQUIRE_VERIFY,400,3,1788252874653.138,100.051,timestamp_domain.system_time,21622312.000,78.000,1,21622312.000,21622343.000,31.000,31.000,21622343.000,31.000,1,1,15.7307,1.311536,4.162654,17.4882
2026-09-01T17:54:34.798,128,ACQUIRE_VERIFY,ACQUIRE_VERIFY,403,3,1788252874753.350,100.212,timestamp_domain.system_time,21622421.000,109.000,1,21622421.000,21622437.000,16.000,16.000,21622437.000,16.000,1,1,16.6284,1.311666,4.173337,17.4478
2026-09-01T17:54:34.881,129,ACQUIRE_VERIFY,ACQUIRE_VERIFY,406,3,1788252874853.304,99.954,timestamp_domain.system_time,21622500.000,79.000,1,21622500.000,21622515.000,15.000,15.000,21622515.000,15.000,1,1,15.5852,1.316726,4.180749,17.4818
2026-09-01T17:54:34.979,130,ACQUIRE_VERIFY,ACQUIRE_VERIFY,408,2,1788252874919.948,66.645,timestamp_domain.system_time,21622609.000,109.000,1,21622609.000,21622625.000,16.000,16.000,21622625.000,16.000,1,1,15.7240,1.310763,4.168200,17.4567
2026-09-01T17:54:35.079,131,ACQUIRE_VERIFY,ACQUIRE_VERIFY,412,4,1788252875053.438,133.489,timestamp_domain.system_time,21622687.000,78.000,1,21622703.000,21622718.000,15.000,31.000,21622718.000,31.000,1,1,15.9196,1.314395,4.169538,17.4968
2026-09-01T17:54:35.179,132,ACQUIRE_VERIFY,ACQUIRE_VERIFY,414,2,1788252875120.239,66.802,timestamp_domain.system_time,21622796.000,109.000,1,21622796.000,21622828.000,32.000,32.000,21622828.000,32.000,1,1,15.9000,1.314402,4.169459,17.4972
2026-09-01T17:54:35.280,133,ACQUIRE_VERIFY,ACQUIRE_VERIFY,417,3,1788252875220.204,99.965,timestamp_domain.system_time,21622890.000,94.000,1,21622890.000,21622921.000,31.000,31.000,21622921.000,31.000,1,1,15.7350,1.313708,4.174667,17.4680
2026-09-01T17:54:35.380,134,FACE_ROTATE,FACE_ROTATE,421,4,1788252875353.619,133.415,timestamp_domain.system_time,21623000.000,110.000,1,21623000.000,21623015.000,15.000,15.000,21623015.000,15.000,1,1,17.1143,1.308289,4.167350,17.4290
2026-09-01T17:54:35.469,135,FACE_ROTATE,FACE_ROTATE,423,2,1788252875420.358,66.739,timestamp_domain.system_time,21623093.000,93.000,1,21623093.000,21623109.000,16.000,16.000,21623109.000,16.000,1,1,16.9118,1.311430,4.173660,17.4435
2026-09-01T17:54:35.570,136,FACE_ROTATE,FACE_ROTATE,426,3,1788252875520.411,100.053,timestamp_domain.system_time,21623171.000,78.000,1,21623187.000,21623218.000,31.000,47.000,21623218.000,47.000,1,1,15.9970,1.313580,4.175251,17.4641
2026-09-01T17:54:35.652,137,FACE_ROTATE,FACE_ROTATE,429,3,1788252875620.425,100.014,timestamp_domain.system_time,21623281.000,110.000,1,21623281.000,21623296.000,15.000,15.000,21623296.000,15.000,1,1,15.8651,1.313645,4.174922,17.4662
2026-09-01T17:54:35.754,138,FACE_ROTATE,FACE_ROTATE,432,3,1788252875720.452,100.027,timestamp_domain.system_time,21623359.000,78.000,1,21623359.000,21623390.000,31.000,31.000,21623390.000,31.000,1,1,16.6979,1.311613,4.173415,17.4468
2026-09-01T17:54:35.842,139,FACE_ROTATE,FACE_ROTATE,434,2,1788252875787.155,66.703,timestamp_domain.system_time,21623468.000,109.000,1,21623468.000,21623484.000,16.000,16.000,21623484.000,16.000,1,1,16.6525,1.314609,4.179838,17.4590
2026-09-01T17:54:35.935,140,FACE_ROTATE,FACE_ROTATE,437,3,1788252875887.344,100.188,timestamp_domain.system_time,21623546.000,78.000,1,21623562.000,21623578.000,16.000,32.000,21623578.000,32.000,1,1,17.0389,1.311316,4.173762,17.4417
2026-09-01T17:54:36.020,141,FACE_ROTATE,FACE_ROTATE,439,2,1788252875954.057,66.713,timestamp_domain.system_time,21623640.000,94.000,1,21623656.000,21623656.000,0.000,16.000,21623656.000,16.000,1,1,16.6946,1.308663,4.166960,17.4353
2026-09-01T17:54:36.121,142,FACE_ROTATE,FACE_ROTATE,443,4,1788252876087.471,133.414,timestamp_domain.system_time,21623734.000,94.000,1,21623734.000,21623765.000,31.000,31.000,21623765.000,31.000,1,1,15.8648,1.313646,4.174990,17.4660
2026-09-01T17:54:36.206,143,FACE_ROTATE,FACE_ROTATE,445,2,1788252876154.128,66.657,timestamp_domain.system_time,21623828.000,94.000,1,21623828.000,21623843.000,15.000,15.000,21623843.000,15.000,1,1,15.7404,1.311532,4.162711,17.4879
2026-09-01T17:54:36.298,144,FACE_ROTATE,FACE_ROTATE,448,3,1788252876254.133,100.005,timestamp_domain.system_time,21623906.000,78.000,1,21623921.000,21623937.000,16.000,31.000,21623937.000,31.000,1,1,15.7354,1.310758,4.168195,17.4566
2026-09-01T17:54:36.389,145,FACE_ROTATE,FACE_ROTATE,451,3,1788252876354.238,100.105,timestamp_domain.system_time,21624015.000,109.000,1,21624015.000,21624031.000,16.000,16.000,21624031.000,16.000,1,1,15.8653,1.313646,4.174958,17.4661
2026-09-01T17:54:36.489,146,FACE_ROTATE,FACE_ROTATE,454,3,1788252876454.296,100.058,timestamp_domain.system_time,21624109.000,94.000,1,21624109.000,21624125.000,16.000,16.000,21624125.000,16.000,1,1,15.8854,1.313637,4.175003,17.4658
2026-09-01T17:54:36.572,147,FACE_ROTATE,FACE_ROTATE,456,2,1788252876521.074,66.779,timestamp_domain.system_time,21624203.000,94.000,1,21624203.000,21624218.000,15.000,15.000,21624218.000,15.000,1,1,15.8653,1.313646,4.174958,17.4661
2026-09-01T17:54:36.663,148,FACE_ROTATE,FACE_ROTATE,459,3,1788252876621.062,99.988,timestamp_domain.system_time,21624281.000,78.000,1,21624296.000,21624312.000,16.000,31.000,21624312.000,31.000,1,1,16.7245,1.314548,4.179932,17.4579
2026-09-01T17:54:36.757,149,FACE_ROTATE,FACE_ROTATE,462,3,1788252876721.177,100.115,timestamp_domain.system_time,21624359.000,78.000,1,21624375.000,21624406.000,31.000,47.000,21624406.000,47.000,1,1,13.3858,1.312553,4.158914,17.5157
2026-09-01T17:54:36.849,150,FACE_ROTATE,FACE_ROTATE,465,3,1788252876821.506,100.329,timestamp_domain.system_time,21624468.000,109.000,1,21624468.000,21624484.000,16.000,16.000,21624484.000,16.000,1,1,16.6310,1.314626,4.179809,17.4593
2026-09-01T17:54:36.948,151,FACE_ROTATE,FACE_ROTATE,467,2,1788252876887.972,66.466,timestamp_domain.system_time,21624562.000,94.000,1,21624562.000,21624593.000,31.000,31.000,21624593.000,31.000,1,1,14.3224,1.312845,4.163526,17.5011
2026-09-01T17:54:37.028,152,FACE_ROTATE,FACE_ROTATE,469,2,1788252876955.048,67.075,timestamp_domain.system_time,21624656.000,94.000,1,21624656.000,21624671.000,15.000,15.000,21624671.000,15.000,1,1,17.2369,1.304739,4.164020,17.3977
2026-09-01T17:54:37.131,153,FACE_ROTATE,FACE_ROTATE,473,4,1788252877088.257,133.209,timestamp_domain.system_time,21624750.000,94.000,1,21624750.000,21624765.000,15.000,15.000,21624765.000,15.000,1,1,15.8591,1.316609,4.181407,17.4778
2026-09-01T17:54:37.244,154,FACE_ROTATE,FACE_ROTATE,476,3,1788252877188.220,99.963,timestamp_domain.system_time,21624859.000,109.000,1,21624859.000,21624890.000,31.000,31.000,21624890.000,31.000,1,1,15.9827,1.310636,4.168775,17.4528
2026-09-01T17:54:37.338,155,FACE_ROTATE,FACE_ROTATE,479,3,1788252877288.373,100.153,timestamp_domain.system_time,21624953.000,94.000,1,21624968.000,21624984.000,16.000,31.000,21624984.000,31.000,1,1,15.6104,1.310807,4.167955,17.4582
2026-09-01T17:54:37.430,156,FACE_ROTATE,FACE_ROTATE,482,3,1788252877388.321,99.948,timestamp_domain.system_time,21625062.000,109.000,1,21625062.000,21625078.000,16.000,16.000,21625078.000,16.000,1,1,15.8076,1.314445,4.169272,17.4985
2026-09-01T17:54:37.544,157,FACE_ROTATE,FACE_ROTATE,485,3,1788252877488.440,100.119,timestamp_domain.system_time,21625156.000,94.000,1,21625156.000,21625187.000,31.000,31.000,21625187.000,31.000,1,1,15.8854,1.313637,4.175003,17.4658
2026-09-01T17:54:37.629,158,FACE_ROTATE,FACE_ROTATE,488,3,1788252877588.565,100.125,timestamp_domain.system_time,21625250.000,94.000,1,21625250.000,21625265.000,15.000,15.000,21625265.000,15.000,1,1,16.1721,1.312087,4.158150,17.5129
2026-09-01T17:54:37.735,159,FACE_ROTATE,FACE_ROTATE,491,3,1788252877688.621,100.056,timestamp_domain.system_time,21625343.000,93.000,1,21625343.000,21625375.000,32.000,32.000,21625375.000,32.000,1,1,15.5858,1.312369,4.156742,17.5220
2026-09-01T17:54:37.837,160,FACE_ROTATE,FACE_ROTATE,494,3,1788252877788.714,100.093,timestamp_domain.system_time,21625437.000,94.000,1,21625453.000,21625484.000,31.000,47.000,21625484.000,47.000,1,1,13.3101,1.311770,4.149504,17.5432
2026-09-01T17:54:37.949,161,FACE_ROTATE,FACE_ROTATE,497,3,1788252877888.810,100.096,timestamp_domain.system_time,21625562.000,125.000,1,21625562.000,21625593.000,31.000,31.000,21625593.000,31.000,1,1,16.0428,1.320254,4.182696,17.5181
2026-09-01T17:54:38.056,162,FACE_ROTATE,FACE_ROTATE,499,2,1788252877955.756,66.946,timestamp_domain.system_time,21625671.000,109.000,1,21625671.000,21625703.000,32.000,32.000,21625703.000,32.000,1,1,15.5956,1.316720,4.180814,17.4815
2026-09-01T17:54:38.148,163,FACE_ROTATE,FACE_ROTATE,504,5,1788252878122.306,166.550,timestamp_domain.system_time,21625781.000,110.000,1,21625781.000,21625796.000,15.000,15.000,21625796.000,15.000,1,1,16.2100,1.319390,4.188651,17.4840
2026-09-01T17:54:38.253,164,FACE_ROTATE,FACE_ROTATE,507,3,1788252878222.299,99.993,timestamp_domain.system_time,21625875.000,94.000,1,21625875.000,21625890.000,15.000,15.000,21625890.000,15.000,1,1,13.9590,1.308326,4.166691,17.4321
2026-09-01T17:54:38.344,165,FACE_ROTATE,FACE_ROTATE,510,3,1788252878322.354,100.054,timestamp_domain.system_time,21625968.000,93.000,1,21625968.000,21625984.000,16.000,16.000,21625984.000,16.000,1,1,15.2573,1.301936,4.176394,17.3142
2026-09-01T17:54:38.451,166,FACE_ROTATE,FACE_ROTATE,513,3,1788252878422.479,100.125,timestamp_domain.system_time,21626062.000,94.000,1,21626062.000,21626093.000,31.000,31.000,21626093.000,31.000,1,1,15.6878,1.294312,4.175633,17.2218
2026-09-01T17:54:38.558,167,FACE_ROTATE,FACE_ROTATE,516,3,1788252878522.525,100.046,timestamp_domain.system_time,21626171.000,109.000,1,21626171.000,21626187.000,16.000,16.000,21626203.000,32.000,1,1,15.5007,1.283245,4.172581,17.0949
2026-09-01T17:54:38.649,168,FACE_ROTATE,FACE_ROTATE,518,2,1788252878589.078,66.553,timestamp_domain.system_time,21626265.000,94.000,1,21626265.000,21626296.000,31.000,31.000,21626296.000,31.000,1,1,15.8021,1.277513,4.198185,16.9251
2026-09-01T17:54:38.756,169,FACE_ROTATE,FACE_ROTATE,522,4,1788252878722.665,133.587,timestamp_domain.system_time,21626359.000,94.000,1,21626359.000,21626390.000,31.000,31.000,21626390.000,31.000,1,1,15.4394,1.238477,4.176506,16.5169
2026-09-01T17:54:38.851,170,FACE_ROTATE,FACE_ROTATE,525,3,1788252878822.635,99.971,timestamp_domain.system_time,21626453.000,94.000,1,21626468.000,21626500.000,32.000,47.000,21626500.000,47.000,1,1,15.1155,1.178681,4.167694,15.7916
2026-09-01T17:54:38.954,171,FACE_ROTATE,FACE_ROTATE,528,3,1788252878922.635,100.000,timestamp_domain.system_time,21626562.000,109.000,1,21626562.000,21626593.000,31.000,31.000,21626593.000,31.000,1,1,14.4361,1.071967,4.211048,14.2819
2026-09-01T17:54:39.045,172,FACE_ROTATE,FACE_ROTATE,529,1,1788252878957.129,34.493,timestamp_domain.system_time,21626671.000,109.000,1,21626671.000,21626687.000,16.000,16.000,21626687.000,16.000,1,1,12.1346,1.043737,4.279641,13.7060
2026-09-01T17:54:39.160,173,FACE_ROTATE,FACE_ROTATE,534,5,1788252879122.979,165.851,timestamp_domain.system_time,21626765.000,94.000,1,21626781.000,21626796.000,15.000,31.000,21626796.000,31.000,0,0,,,,
2026-09-01T17:54:39.262,174,FACE_ROTATE,FACE_ROTATE,537,3,1788252879223.135,100.155,timestamp_domain.system_time,21626875.000,110.000,1,21626875.000,21626906.000,31.000,31.000,21626906.000,31.000,1,1,-5.8227,0.622509,4.238179,8.3559
2026-09-01T17:54:39.363,175,FACE_ROTATE,FACE_ROTATE,540,3,1788252879323.038,99.903,timestamp_domain.system_time,21626984.000,109.000,1,21626984.000,21627000.000,16.000,16.000,21627000.000,16.000,1,1,-10.9994,0.506731,4.152101,6.9581
2026-09-01T17:54:39.463,176,FACE_ROTATE,FACE_ROTATE,543,3,1788252879423.168,100.130,timestamp_domain.system_time,21627078.000,94.000,1,21627078.000,21627109.000,31.000,31.000,21627109.000,31.000,1,1,18.2894,0.387596,4.278004,5.1770
2026-09-01T17:54:39.564,177,FACE_ROTATE,FACE_ROTATE,546,3,1788252879523.152,99.984,timestamp_domain.system_time,21627187.000,109.000,1,21627187.000,21627203.000,16.000,16.000,21627203.000,16.000,1,1,5.2931,0.234295,4.342158,3.0886
2026-09-01T17:54:39.682,178,FACE_SETTLE,FACE_SETTLE,549,3,1788252879623.272,100.120,timestamp_domain.system_time,21627296.000,109.000,1,21627296.000,21627328.000,32.000,32.000,21627328.000,32.000,1,1,-14.1100,0.121722,4.270907,1.6325
2026-09-01T17:54:39.786,179,FACE_SETTLE,FACE_SETTLE,552,3,1788252879723.268,99.996,timestamp_domain.system_time,21627390.000,94.000,1,21627390.000,21627421.000,31.000,31.000,21627421.000,31.000,1,1,12.1140,-0.011372,4.324054,-0.1507
2026-09-01T17:54:39.883,180,FACE_SETTLE,FACE_SETTLE,555,3,1788252879823.599,100.331,timestamp_domain.system_time,21627500.000,110.000,1,21627500.000,21627531.000,31.000,31.000,21627531.000,31.000,1,1,-0.2486,-0.089360,4.390608,-1.1660
2026-09-01T17:54:39.988,181,FACE_SETTLE,FACE_SETTLE,558,3,1788252879923.592,99.993,timestamp_domain.system_time,21627593.000,93.000,1,21627609.000,21627625.000,16.000,32.000,21627625.000,32.000,1,1,-0.0993,-0.212553,4.381600,-2.7773
2026-09-01T17:54:40.088,182,FACE_SETTLE,FACE_SETTLE,560,2,1788252879990.272,66.680,timestamp_domain.system_time,21627703.000,110.000,1,21627703.000,21627734.000,31.000,31.000,21627734.000,31.000,1,1,-12.7009,-0.218127,4.334153,-2.8811
2026-09-01T17:54:40.189,183,FACE_SETTLE,FACE_SETTLE,565,5,1788252880156.946,166.674,timestamp_domain.system_time,21627796.000,93.000,1,21627812.000,21627828.000,16.000,32.000,21627828.000,32.000,1,1,-2.1737,-0.128237,4.359793,-1.6848
2026-09-01T17:54:40.292,184,FACE_SETTLE,FACE_SETTLE,567,2,1788252880223.866,66.919,timestamp_domain.system_time,21627890.000,94.000,1,21627906.000,21627937.000,31.000,47.000,21627937.000,47.000,1,1,-7.7251,-0.108975,4.376298,-1.4264
2026-09-01T17:54:40.387,185,FACE_SETTLE,FACE_SETTLE,571,4,1788252880357.143,133.278,timestamp_domain.system_time,21628000.000,110.000,1,21628015.000,21628031.000,16.000,31.000,21628031.000,31.000,1,1,0.2289,-0.175530,4.384101,-2.2928
2026-09-01T17:54:40.484,186,FACE_SETTLE,FACE_SETTLE,573,2,1788252880423.977,66.833,timestamp_domain.system_time,21628109.000,109.000,1,21628109.000,21628125.000,16.000,16.000,21628125.000,16.000,0,0,,,,
2026-09-01T17:54:40.584,187,FACE_SETTLE,FACE_SETTLE,576,3,1788252880524.050,100.073,timestamp_domain.system_time,21628203.000,94.000,1,21628203.000,21628218.000,15.000,15.000,21628218.000,15.000,0,0,,,,
2026-09-01T17:54:40.674,188,FACE_SETTLE,FACE_SETTLE,579,3,1788252880624.110,100.061,timestamp_domain.system_time,21628296.000,93.000,1,21628296.000,21628312.000,16.000,16.000,21628312.000,16.000,0,0,,,,
2026-09-01T17:54:40.768,189,FACE_SETTLE,FACE_SETTLE,582,3,1788252880724.151,100.041,timestamp_domain.system_time,21628390.000,94.000,1,21628390.000,21628406.000,16.000,16.000,21628406.000,16.000,0,0,,,,
2026-09-01T17:54:40.861,190,FACE_SETTLE,FACE_SETTLE,585,3,1788252880824.048,99.897,timestamp_domain.system_time,21628484.000,94.000,1,21628484.000,21628500.000,16.000,16.000,21628500.000,16.000,0,0,,,,
2026-09-01T17:54:40.958,191,FACE_SETTLE,FACE_SETTLE,588,3,1788252880924.166,100.118,timestamp_domain.system_time,21628578.000,94.000,1,21628578.000,21628593.000,15.000,15.000,21628593.000,15.000,1,1,0.0897,-0.171800,4.373769,-2.2494
2026-09-01T17:54:41.054,192,FACE_SETTLE,FACE_SETTLE,590,2,1788252880991.045,66.879,timestamp_domain.system_time,21628671.000,93.000,1,21628687.000,21628703.000,16.000,32.000,21628703.000,32.000,1,1,6.2598,-0.175786,4.308072,-2.3366
2026-09-01T17:54:41.161,193,FACE_SETTLE,FACE_SETTLE,594,4,1788252881124.460,133.415,timestamp_domain.system_time,21628781.000,110.000,1,21628781.000,21628796.000,15.000,15.000,21628796.000,15.000,0,0,,,,
2026-09-01T17:54:41.259,194,FACE_SETTLE,FACE_SETTLE,597,3,1788252881224.290,99.831,timestamp_domain.system_time,21628875.000,94.000,1,21628890.000,21628906.000,16.000,31.000,21628906.000,31.000,0,0,,,,
2026-09-01T17:54:41.366,195,FACE_SETTLE,FACE_SETTLE,600,3,1788252881324.598,100.307,timestamp_domain.system_time,21628984.000,109.000,1,21628984.000,21629015.000,31.000,31.000,21629015.000,31.000,0,0,,,,
2026-09-01T17:54:41.449,196,FACE_SETTLE,FACE_SETTLE,603,3,1788252881424.419,99.822,timestamp_domain.system_time,21629078.000,94.000,1,21629078.000,21629093.000,15.000,15.000,21629093.000,15.000,1,1,-12.4524,-0.155718,4.307256,-2.0705
2026-09-01T17:54:41.560,197,FACE_SETTLE,FACE_SETTLE,606,3,1788252881524.745,100.326,timestamp_domain.system_time,21629171.000,93.000,1,21629187.000,21629203.000,16.000,32.000,21629203.000,32.000,1,1,1.3503,-0.173597,4.363346,-2.2783
2026-09-01T17:54:41.645,198,FACE_SETTLE,FACE_SETTLE,609,3,1788252881624.704,99.959,timestamp_domain.system_time,21629281.000,110.000,1,21629281.000,21629281.000,0.000,0.000,21629281.000,0.000,0,0,,,,
2026-09-01T17:54:41.753,199,FACE_SETTLE,FACE_SETTLE,611,2,1788252881691.286,66.582,timestamp_domain.system_time,21629359.000,78.000,1,21629375.000,21629390.000,15.000,31.000,21629390.000,31.000,0,0,,,,
2026-09-01T17:54:41.846,200,FACE_SETTLE,FACE_SETTLE,614,3,1788252881791.409,100.123,timestamp_domain.system_time,21629453.000,94.000,1,21629453.000,21629484.000,31.000,31.000,21629484.000,31.000,1,1,-13.3367,-0.152408,4.284156,-2.0374
2026-09-01T17:54:41.947,201,FACE_SETTLE,FACE_SETTLE,617,3,1788252881891.545,100.136,timestamp_domain.system_time,21629562.000,109.000,1,21629562.000,21629593.000,31.000,31.000,21629593.000,31.000,0,0,,,,
2026-09-01T17:54:42.041,202,FACE_SETTLE,FACE_SETTLE,620,3,1788252881991.822,100.277,timestamp_domain.system_time,21629656.000,94.000,1,21629656.000,21629687.000,31.000,31.000,21629687.000,31.000,0,0,,,,
2026-09-01T17:54:42.154,203,FACE_SETTLE,FACE_SETTLE,623,3,1788252882091.880,100.058,timestamp_domain.system_time,21629765.000,109.000,1,21629765.000,21629796.000,31.000,31.000,21629796.000,31.000,0,0,,,,
2026-09-01T17:54:42.242,204,FACE_SETTLE,FACE_SETTLE,626,3,1788252882191.666,99.786,timestamp_domain.system_time,21629859.000,94.000,1,21629875.000,21629890.000,15.000,31.000,21629890.000,31.000,0,0,,,,
2026-09-01T17:54:42.331,205,FACE_SETTLE,FACE_SETTLE,629,3,1788252882291.808,100.142,timestamp_domain.system_time,21629953.000,94.000,1,21629953.000,21629968.000,15.000,15.000,21629968.000,15.000,0,0,,,,
2026-09-01T17:54:42.421,206,FACE_SETTLE,FACE_SETTLE,632,3,1788252882391.778,99.970,timestamp_domain.system_time,21630046.000,93.000,1,21630046.000,21630062.000,16.000,16.000,21630062.000,16.000,0,0,,,,
2026-09-01T17:54:42.512,207,FACE_SETTLE,FACE_SETTLE,634,2,1788252882458.654,66.877,timestamp_domain.system_time,21630140.000,94.000,1,21630140.000,21630156.000,16.000,16.000,21630156.000,16.000,0,0,,,,
2026-09-01T17:54:42.607,208,FACE_SETTLE,FACE_SETTLE,637,3,1788252882558.614,99.959,timestamp_domain.system_time,21630218.000,78.000,1,21630218.000,21630250.000,32.000,32.000,21630250.000,32.000,0,0,,,,
2026-09-01T17:54:42.755,209,FACE_SETTLE,FACE_SETTLE,640,3,1788252882658.619,100.006,timestamp_domain.system_time,21630328.000,110.000,1,21630328.000,21630390.000,62.000,62.000,21630390.000,62.000,1,1,4.2376,-0.177016,4.345830,-2.3325
2026-09-01T17:54:42.898,210,FACE_SETTLE,FACE_SETTLE,646,6,1788252882858.724,200.105,timestamp_domain.system_time,21630515.000,187.000,1,21630515.000,21630546.000,31.000,31.000,21630546.000,31.000,0,0,,,,
2026-09-01T17:54:43.008,211,FACE_SETTLE,FACE_SETTLE,649,3,1788252882959.364,100.640,timestamp_domain.system_time,21630625.000,110.000,1,21630625.000,21630656.000,31.000,31.000,21630656.000,31.000,0,0,,,,
2026-09-01T17:54:43.105,212,FACE_SETTLE,FACE_SETTLE,650,1,1788252882993.347,33.984,timestamp_domain.system_time,21630734.000,109.000,1,21630734.000,21630750.000,16.000,16.000,21630750.000,16.000,0,0,,,,
2026-09-01T17:54:43.206,213,FACE_SETTLE,FACE_SETTLE,655,5,1788252883159.092,165.745,timestamp_domain.system_time,21630812.000,78.000,1,21630812.000,21630843.000,31.000,31.000,21630843.000,31.000,0,0,,,,
2026-09-01T17:54:43.307,214,FACE_SETTLE,FACE_SETTLE,658,3,1788252883259.262,100.170,timestamp_domain.system_time,21630921.000,109.000,1,21630921.000,21630953.000,32.000,32.000,21630953.000,32.000,0,0,,,,
2026-09-01T17:54:43.407,215,FACE_SETTLE,FACE_SETTLE,661,3,1788252883359.214,99.953,timestamp_domain.system_time,21631015.000,94.000,1,21631015.000,21631046.000,31.000,31.000,21631046.000,31.000,0,0,,,,
2026-09-01T17:54:43.503,216,FACE_SETTLE,FACE_SETTLE,664,3,1788252883459.189,99.975,timestamp_domain.system_time,21631109.000,94.000,1,21631109.000,21631140.000,31.000,31.000,21631140.000,31.000,0,0,,,,
2026-09-01T17:54:43.598,217,FACE_SETTLE,FACE_SETTLE,667,3,1788252883559.564,100.375,timestamp_domain.system_time,21631218.000,109.000,1,21631218.000,21631234.000,16.000,16.000,21631234.000,16.000,0,0,,,,
2026-09-01T17:54:43.685,218,FACE_SETTLE,FACE_SETTLE,670,3,1788252883659.423,99.859,timestamp_domain.system_time,21631312.000,94.000,1,21631312.000,21631328.000,16.000,16.000,21631328.000,16.000,1,1,-11.9391,-0.156007,4.320914,-2.0678
