distance_m,lateral_m,facing,success,state,elapsed,reasons,trace_hash
5.0,-0.804375,True,True,DONE,48.38333333333169,[],5aab78c80d0f7800102e9019e9e5f6f01405694304918913fe906111744f6c0f
5.0,-0.92,True,False,FAILED,34.300000000000615,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],86e096de9625fda9cbcbccba69d084dd037ee2c3764db6e379b112446502b626
5.0,-2.0,True,False,FAILED,43.43333333333343,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],92bc5047ee77dbf7268229316e613f925ce777b01095b7e7c269607cf5a60ea9
4.5,0.620625,True,True,DONE,46.24999999999848,[],0833fcc710bd4a8b935bda28d4f9c22ae6341f8ac73c93d412e1e07d5e06295b
4.5,0.6309375,True,True,DONE,50.0733333333316,[],529618f5822637e8bca041519a24d23ac738536b5e03cd9c13ae2a1b5fe26e48
4.5,0.6360937,True,False,DONE,50.0733333333316,['fork/slot geometry collision'],ea628be5f3569ada92acc4b694bdfda2f09ce3036e4826114303c4cec35ef494
4.5,0.1577344,True,True,DONE,41.00666666666576,[],2f44a2a1f49d5fb654ab67a908f201b8fb3c75cc14a8852db6acef8186aaa060
4.5,0.3154687,True,True,DONE,41.606666666665575,[],edd42e95eb79f3784e76fc5d67b46cd772d370f9b79a950bf83e0bab5776225d
4.5,0.4732031,True,True,DONE,45.64999999999851,[],e64b7f1a7ae479ae6300ad1e73a6c22238c39ada4cf582638447c2a13d69b205
4.5,0.5678437,True,True,DONE,46.08333333333182,[],1d64ebd8d45ab979e79eb18a0f98ec333e745ed387eefbc49d05064c030b62d3
4.5,-0.620625,True,True,DONE,46.24999999999848,[],370991d4083be99a11e5af709d283cfc8c3d832b54b448a7efd59a3c8db90431
4.5,-0.6309375,True,True,DONE,50.0733333333316,[],c3128ef35a94a7c75dc765166a65757196e98d3eff1fdcbab579ac4fbb43855c
4.5,-0.6360937,True,False,DONE,50.0733333333316,['fork/slot geometry collision'],74f8fd469344fdc3dd0a3eb997820f6d5bfee878d7d7035e47cc1b201e3d863d
4.5,-0.1577344,True,True,DONE,41.00666666666576,[],4359a3ad7628b92a368a14026f2b47af3be933849fe76d2e461be1266429fc6d
4.5,-0.3154687,True,True,DONE,41.606666666665575,[],6a6217754f2b9cfb296af4a3a125d3e64436f531f83251c7bd5a5c89fd992fa8
4.5,-0.4732031,True,True,DONE,45.64999999999851,[],28166026523d9bfff6997dd9f2024e926e3d4bbf81eb97ff22a7b847fdd587f7
4.5,-0.5678437,True,True,DONE,46.08333333333182,[],8bfbe1ae4e761e170cf67b8ce19e490609ce51e667d615ef6fde319e22056333
3.0,0.22506,True,True,DONE,25.006666666668007,[],5b5db9147938dc32e1809cda9c1be23352c71f7b0378b629db8b063188972a35
3.0,-0.22506,True,True,DONE,25.006666666668007,[],dc84d4efd38633a119a3e911cdb4d408e0630c97a28593e90f5e7e8a6c758419
3.25,0.26731,True,True,DONE,26.053333333334855,[],d736ab3cedd20fc0bc3d1002f67d3b04d2743e417d96659b3c7c6ec57d4f357b
3.25,-0.26731,True,True,DONE,26.053333333334855,[],df26c7577ad0897f111258bd56c1a4bd29280e674f5962100d77219444962aaf
3.5,0.30956,True,True,DONE,27.183333333334936,[],0d157c2d8c707d36f9036628b7c07a24148d51c4e3c5978b866eb0dbba6b66af
3.5,-0.30956,True,True,DONE,27.183333333334936,[],bfd1c9ce4e78347dec23747b05b113cf611e70336229dd768154cebd42e82f5d
3.75,0.35181,True,True,DONE,35.763333333334025,[],00c513e6e0487c3c3b5ec3435ca73bc66f024f30022e9d384df5e67f31b4f740
3.75,-0.35181,True,True,DONE,35.763333333334025,[],8fdc8787c6fcb55a17e97952733d8ff09c0f73d8f43e85d95c4d4e7244edf212
4.0,0.39406,True,True,DONE,36.983333333333654,[],86986a640c499bacac7dd9fda88c58f53a7d475ed3b55abe9bbf0da7e9499ba9
4.0,-0.39406,True,True,DONE,36.983333333333654,[],180f6d0eea1f81aedbe137cbe3991d14bfdbf3ecc7fb9b8b38545eddab19a862
4.25,0.43631,True,True,DONE,37.806666666666736,[],a3a4c7e886bb23d6018d6d38324db39be086abfb0328ff3896e2abf0a86a4c4c
4.25,-0.43631,True,True,DONE,37.806666666666736,[],82cebcfe2ee874174d4917c0feb0461f70d1f0408238ef68baaffcd9dd87fd74
4.5,0.47856,True,True,DONE,45.77333333333184,[],0ee2afe282cfc0432efe7ed5cae6fb8403f16189aabfce40772ee2751b420cf4
4.5,-0.47856,True,True,DONE,45.77333333333184,[],faaed29cd9794f8e6dda19456342e3ea86b1729a62dbb9344be32ba75e5a97f7
4.75,0.52081,True,True,DONE,46.98666666666511,[],6bc86e87c67ce22eddb288b514f423a33324ffce55d824a49b127fd87540b2e6
4.75,-0.52081,True,True,DONE,46.98666666666511,[],e492162a424043491d947e36c2523cbc3516165db194efa6134c6b6c50ac6231
5.0,0.56306,True,True,DONE,44.283333333331925,[],2e361e11838a5b7205814960804e8602021848cc9aa9c4c5a7a71b14cf75d6fa
5.0,-0.56306,True,True,DONE,44.283333333331925,[],1b5aba559b90e4396995cca43695bd2167226f32fcda3d54e5877f4f3f2b2a73
3.0,0.11253,True,True,DONE,24.820000000001308,[],e12087e38aa83583aa9de626a20cde6999a6b5c8ee9268701b464ac6be1b83a8
3.0,-0.11253,True,True,DONE,24.820000000001308,[],1c68c41aed09cf73cc66551ed2f79e20bc49755ebac4517ac1d574e7649f4549
3.5,0.15478,True,True,DONE,27.08333333333493,[],ba33fb6e6ee6bf18497c8550628ce8b8c2c61ad80e3936c3892de574e13033d4
3.5,-0.15478,True,True,DONE,27.08333333333493,[],d83a0173b3d318dd8bc797a944109d460af47d11be00f9df39539da60d50b620
4.0,0.19703,True,True,DONE,36.286666666667195,[],7de207c2d522380aad7bb9e27f51ec5e544beb7fc165329d1489994924ccb558
4.0,-0.19703,True,True,DONE,36.286666666667195,[],30159a6ee03e7a2acdc4bf1dc2f02f7f9ac76a4aaf2728ddb34825209a89a0c6
4.5,0.23928,True,True,DONE,41.239999999999014,[],ab6e8fe0d76bc5968368d97f3010128fc69cd9f69d6428f801612234ee97fb75
4.5,-0.23928,True,True,DONE,41.239999999999014,[],4e424cfafbdef3fe810d66d13f259266faa25a9f5f2f094f4c042f3923a686e2
5.0,0.28153,True,True,DONE,39.939999999999415,[],6b9f314a5e4b69d6479eaf02cceaef54d45fe5020f3f09aad0801a170dbaf2a2
5.0,-0.28153,True,True,DONE,39.939999999999415,[],0b3a4391770e24e228ff266b89bf52c0ff4764fdf4ec595038901fa2f38527b6
3.0,0.22506,False,True,DONE,25.440000000001415,[],888dc99289a9550c13492f2295702301b0130a126a1c7136072760e537b1a971
3.0,-0.22506,False,True,DONE,25.440000000001415,[],1861dcb206670e85253e29375d086a3353a701c3166a2e92c4f691499236a152
4.0,0.39406,False,True,DONE,37.45000000000017,[],f5cf6edfa09b50c7533b84eda7eac0e2b3c9c892ff8bfbc906af6f0e4449874d
4.0,-0.39406,False,True,DONE,37.45000000000017,[],c0901857bea71bf440d9c5246138262e4a33bfc04d311d5c1fa2a4a6ebbbc5c1
5.0,0.56306,False,True,DONE,44.81666666666523,[],e9bc4751ffb47e440402c28daf36863a3e85eb9692b5e55b5503c0042ec75257
5.0,-0.56306,False,True,DONE,44.81666666666523,[],3b00b821edda77e3430039074ce4f3d5c5b8d851adb6c1998779cb07a634c447
