recording,step,command,movement,command_direction,command_strength,command_timestamp_source,cmd_write_start_s,cmd_write_return_s,cmd_sync_done_s,stop_write_start_s,stop_write_return_s,stop_sync_done_s,command_time_s,stop_time_s,command_duration_s,frame_time_source,sensor_timestamp_domain,sensor_to_host_scale,sensor_alignment_rmse_ms,median_range_m,baseline_angle_deg,baseline_noise_deg,baseline_rate_deg_s,observed_angle_sign,last_still_frame_i,last_still_host_mono_s,last_still_analysis_time_s,last_still_sensor_timestamp_ms,first_motion_frame_i,motion_host_mono_s,motion_analysis_time_s,motion_sensor_timestamp_ms,motion_onset_estimate_analysis_time_s,onset_interval_low_s,onset_interval_high_s,dead_time_observed_s,dead_time_estimated_s,onset_threshold_deg,onset_still_threshold_deg,stop_observation_frame_i,stop_observation_host_mono_s,stop_observation_analysis_time_s,stop_observation_sensor_timestamp_ms,stop_rate_observed_deg_s,angle_at_stop_observation_deg,inertia_frame_i,inertia_host_mono_s,inertia_analysis_time_s,inertia_sensor_timestamp_ms,angle_at_inertia_horizon_deg,inertia_rotation_deg,observed_total_rotation_deg,accel_end_frame_i,accel_end_host_mono_s,accel_end_analysis_time_s,accel_end_sensor_timestamp_ms,accel_end_censored,drive_usable,inertia_usable,exclude_reasons,inertia_exclude_reasons
forklift_v4_recording_20260903_190743,8,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,27235.859,27235.859,27235.937,27236.718,27236.718,27236.718,27235.859,27236.718,0.8590000000003783,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000645470374154,18.370180775003213,2.894334683480518,-14.8331,0.2229830399999965,-0.4611116828261366,1.0,,,,,,,,,,,,,,0.891932159999986,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_190743,9,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,27240.093,27240.093,27240.171,27240.828,27240.828,27240.828,27240.093,27240.828,0.7350000000005821,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000645470374154,18.370180775003213,2.897900563153449,-14.792300000000001,0.2609376000000002,-0.11456641015305066,-1.0,,,,,,,,,,,,,,1.0437504000000009,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_190743,10,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,27244.296,27244.296,27244.375,27245.453,27245.453,27245.453,27244.296,27245.453,1.1570000000028813,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000645470374154,18.370180775003213,2.908424109044106,-14.80905,0.3011160600000027,-0.5823327502344091,-1.0,,,,,,,,,,,,,,1.2044642400000107,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_191906,0,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,27882.406,27882.406,27882.468,27885.265,27885.265,27885.265,27882.406,27885.265,2.8590000000003783,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0026638197008664,11.566342599885871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,too few valid inference frames,too few valid inference frames
forklift_v4_recording_20260903_192118,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,28016.031,28016.031,28016.093,28018.359,28018.359,28018.359,28016.031,28018.359,2.3280000000013388,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001371856839392,15.10653524170985,5.63940236179654,-16.1917,0.7927462200000012,0.8739445860408065,1.0,50,28017.484,28017.49790195265,1788430883819.855,51,28017.546,28017.564566126064,1788430883886.51,28017.531234039358,1.466901952651824,1.533566126065125,1.533566126065125,1.5002340393584745,3.1709848800000047,1.5854924400000023,63,28018.343,28018.265267219504,1788430884587.115,12.954376696786086,7.583681819996544,90,28020.406,28020.400319111086,1788430886721.874,12.804000000000002,5.220318180003458,12.804000000000002,53,28017.671,28017.66459278586,1788430883986.523,False,True,True,,
forklift_v4_recording_20260903_192254,0,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28109.921,28109.921,28109.984,28109.984,28109.984,28109.984,28109.921,28109.984,0.06300000000192085,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.821848580748674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,command duration is too short; fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260903_192254,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28111.375,28111.375,28111.421,28112.812,28112.812,28112.812,28111.375,28112.812,1.4370000000017171,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.800516379432738,-88.0404,0.8642075399999927,-0.1550859108030515,1.0,,,,,,,,,,,,,,3.4568301599999707,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_192254,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28118.828,28118.828,28118.89,28120.281,28120.281,28120.281,28118.828,28120.281,1.4529999999977008,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.785959560520658,-86.11545000000001,3.296042189999995,-8.964687173815069,1.0,,,,,,,,,,,,,,13.18416875999998,,,,,,,,,,,,,,,,,,,True,False,False,pre-command angle noise is too large; vehicle was not stationary before command; sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_192254,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28123.468,28123.468,28123.546,28124.921,28124.921,28124.921,28123.468,28124.921,1.4529999999977008,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.767575450864832,-87.9762,0.8062378799999961,-1.2122391959076853,1.0,,,,,,,,,,,,,,3.2249515199999843,,,,,,,,,,,,,,,,,,,True,False,False,vehicle was not stationary before command; sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260903_192254,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,28128.093,28128.093,28128.156,28129.562,28129.562,28129.562,28128.093,28129.562,1.4690000000009604,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999876515822411,17.100968531930945,4.776809053371835,-86.5127,2.6507405400000112,-8.297565487681384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,pre-command angle noise is too large; vehicle was not stationary before command; rotation direction cannot be inferred,rotation direction cannot be inferred
