beta_deg,camera_z_m,category,clearance_m,cycles,elapsed_sec,final_camera_z_m,final_yaw_deg,forward_m,min_fov_deg,radius_m,reason,success,terminal,turn_deg,x_m,y_m
-37.5,3.9836556628398205,1,0.0,2,29.56205646857785,2.4353886145145576,-38.0,1.5817016601562508,0.5916572147999446,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-3.104683287944475,4.0461020354852995
-35.0,3.9694663756410544,1,0.0,2,29.583342396338054,2.4003577486333794,-35.0,1.6,0.632487654159835,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,-2.9252398253903347,4.177675425873858
-32.5,3.956134704802912,1,0.0,3,38.96738264695219,2.2253430835013948,-32.0,1.7614715576171878,0.07582753916330986,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,-2.7402280025688013,4.301296373645717
-30.0,3.943686027918558,1,0.0,3,34.20422373653665,2.2,-35.5,1.7563626102121015,0.020711633310668276,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,-2.5499999999999994,4.416729559300637
-27.5,3.9321440417519775,1,0.0,3,34.104193851319195,2.2,-32.5,1.74433319870628,0.2379553456597847,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.0,-2.354917927498673,4.52375524920893
-25.0,3.921530717129842,1,0.0,3,34.00625549883057,2.2,-29.5,1.7331883029074728,0.4809095120726212,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,19.5,-2.155353134877567,4.622169713886914
-22.5,3.9118662571187914,1,0.0,3,33.91089432321158,2.2,-26.5,1.722968291079454,0.6865295204687172,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,19.0,-1.9516855050619577,4.711785615807562
-20.0,3.9031690585677494,2,0.01903064970502888,3,38.56785937593807,2.2082679418951314,-19.0,1.7170124284224562,0.08685004637754545,5.1,insertion accepted,True,READY_TO_INSERT,24.0,-1.7443027309609103,4.792432366008133
-17.5,3.8954556770884747,2,0.015792705584047995,3,38.437796969706994,2.206925480568481,-16.5,1.7085944592081974,0.37843549162413126,5.1,insertion accepted,True,READY_TO_INSERT,23.0,-1.5335995774717928,4.863956448815957
-15.0,3.8887407955410116,2,0.004496391037216829,3,38.31994203967082,2.20605349722244,-14.0,1.7016562889559828,3.570390529361589e-05,5.1,insertion accepted,True,READY_TO_INSERT,22.0,-1.3199771300228558,4.926221714074248
-12.5,3.8830371960840364,2,0.01839360140315266,3,38.32430248863747,2.2055467054629094,-11.0,1.6963877952395745,0.16202074323629034,5.1,insertion accepted,True,READY_TO_INSERT,22.5,-1.1038420310843247,4.97910963631166
-10.0,3.8783557358432854,2,0.01127729560216656,3,38.199379795439,2.206045900894393,-8.5,1.6895732404068577,0.4503850044118387,5.1,insertion accepted,True,READY_TO_INSERT,21.5,-0.8856057061013446,5.022519540362261
-7.5,3.874705326244404,2,0.0034853765284963423,3,38.00535812377606,2.2049086521566688,-6.0065379110000094,1.684997915578673,0.44657625729401573,5.1,insertion accepted,True,READY_TO_INSERT,19.506537911000002,-0.6656835803222629,5.056368793006433
-5.0,3.872092916049539,3,0.012537917499210238,3,37.4139746872726,2.2032080441597013,-4.076225816999994,1.675995909083088,3.16642265918631,5.1,insertion accepted,True,READY_TO_INSERT,13.076225817000001,-0.4444942880130566,5.080592960267902
-2.5,3.8705234781299773,3,0.014762257606473206,3,32.57185692858937,2.2011372182465205,-2.0602215140000055,1.6720633720987583,4.509235329491787,5.1,insertion accepted,True,READY_TO_INSERT,6.560221514,-0.2224588755632136,5.095145930067474
0.0,3.8699999999999997,4,0.05499999999999999,3,19.186060526491687,2.2,0.0,1.6699999999999995,9.582376528829847,5.1,insertion accepted,True,READY_TO_INSERT,0,0.0,5.1
2.5,3.8705234781299773,3,0.014762257606473206,3,32.57185692858937,2.2011372182465205,2.0602215140000055,1.6720633720987583,4.509235329491787,5.1,insertion accepted,True,READY_TO_INSERT,6.560221514,0.2224588755632136,5.095145930067474
5.0,3.872092916049539,3,0.012537917499210238,3,37.4139746872726,2.2032080441597013,4.076225816999994,1.675995909083088,3.16642265918631,5.1,insertion accepted,True,READY_TO_INSERT,13.076225817000001,0.4444942880130566,5.080592960267902
7.5,3.874705326244404,2,0.0034853765284963423,3,38.00535812377606,2.2049086521566688,6.0065379110000094,1.684997915578673,0.44657625729401573,5.1,insertion accepted,True,READY_TO_INSERT,19.506537911000002,0.6656835803222629,5.056368793006433
10.0,3.8783557358432854,2,0.01127729560216656,3,38.199379795439,2.206045900894393,8.5,1.6895732404068577,0.4503850044118387,5.1,insertion accepted,True,READY_TO_INSERT,21.5,0.8856057061013446,5.022519540362261
12.5,3.8830371960840364,2,0.01839360140315266,3,38.32430248863747,2.2055467054629094,11.0,1.6963877952395745,0.16202074323629034,5.1,insertion accepted,True,READY_TO_INSERT,22.5,1.1038420310843247,4.97910963631166
15.0,3.8887407955410116,2,0.004496391037216829,3,38.31994203967082,2.20605349722244,14.0,1.7016562889559828,3.570390529361589e-05,5.1,insertion accepted,True,READY_TO_INSERT,22.0,1.3199771300228558,4.926221714074248
17.5,3.8954556770884747,2,0.015792705584047995,3,38.437796969706994,2.206925480568481,16.5,1.7085944592081974,0.37843549162413126,5.1,insertion accepted,True,READY_TO_INSERT,23.0,1.5335995774717928,4.863956448815957
20.0,3.9031690585677494,2,0.01903064970502888,3,38.56785937593807,2.2082679418951314,19.0,1.7170124284224562,0.08685004637754545,5.1,insertion accepted,True,READY_TO_INSERT,24.0,1.7443027309609103,4.792432366008133
22.5,3.9118662571187914,1,0.0,3,33.91089432321158,2.2,26.5,1.722968291079454,0.6865295204687172,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,19.0,1.9516855050619577,4.711785615807562
25.0,3.921530717129842,1,0.0,3,34.00625549883057,2.2,29.5,1.7331883029074728,0.4809095120726212,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,19.5,2.155353134877567,4.622169713886914
27.5,3.9321440417519775,1,0.0,3,34.104193851319195,2.2,32.5,1.74433319870628,0.2379553456597847,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.0,2.354917927498673,4.52375524920893
30.0,3.943686027918558,1,0.0,3,34.20422373653665,2.2,35.5,1.7563626102121015,0.020711633310668276,5.1,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,2.5499999999999994,4.416729559300637
32.5,3.956134704802912,1,0.0,3,38.96738264695219,2.2253430835013948,32.0,1.7614715576171878,0.07582753916330986,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,2.7402280025688013,4.301296373645717
35.0,3.9694663756410544,1,0.0,2,29.583342396338054,2.4003577486333794,35.0,1.6,0.632487654159835,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.0,2.9252398253903347,4.177675425873858
37.5,3.9836556628398205,1,0.0,2,29.56205646857785,2.4353886145145576,38.0,1.5817016601562508,0.5916572147999446,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,27.5,3.104683287944475,4.0461020354852995
40.0,3.9986755562845615,1,0.0,2,29.265279508749927,2.5561046416911353,40.5,1.4795654296875007,0.0018477546664819045,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,3.27821680940135,3.9068266599067876
42.5,4.014497464754432,1,0.0,2,28.816547615171288,2.708281662880871,43.5,1.344873046875,0.417812486949817,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,3.445510058839867,3.7601144177316326
45.0,4.031091270347399,1,0.0,2,28.235981512929555,2.889322063283626,46.5,1.1817626953125004,0.3417534818177437,5.1,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,3.6062445840513924,3.6062445840513924
-45.0,4.131091270347399,1,0.0,2,37.128556490404435,2.8734201589498336,-46.0,1.2515869140624991,0.4107829548930013,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,-3.6769552621700474,3.6769552621700474
-42.5,4.114497464754432,1,0.0,2,37.54359454296622,2.6955034073471245,-43.0,1.4292724609374998,0.5693101032541037,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,-3.513069079601433,3.8338421514126453
-40.0,4.0986755562845625,1,0.0,2,29.795316778970005,2.5383171028448506,-40.0,1.599768066406249,9.319892385661888e-05,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,-3.342495570370004,3.9834311042186856
-37.5,4.083655662839821,1,0.0,3,38.80548700479844,2.4125277043544098,-37.5,1.7083892822265614,0.14514998808283153,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,-3.1655594308453474,4.125437369514423
-35.0,4.0694663756410545,1,0.0,3,39.20316766585404,2.3051704157292576,-34.5,1.7993011474609373,0.27812507690760313,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-2.9825974690254395,4.259590630302758
-32.5,4.056134704802913,1,0.0,3,34.71072761932865,2.2,-38.5,1.8686849032816584,0.40393633448187316,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.793957963403484,4.385635518227006
-30.0,4.043686027918559,1,0.0,3,34.62218199492381,2.2,-35.5,1.85590223004882,0.5429800384451582,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,-2.5999999999999996,4.503332099679081
-27.5,4.0321440417519785,1,0.0,3,34.587907740707294,2.2,-32.0,1.8468213887954799,0.12570870774194987,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,-2.4010927888221762,4.612456332526753
-25.0,4.021530717129843,1,0.0,3,34.58976916752667,2.2,-29.0,1.8365716929973908,0.14563671699414016,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.197614961051637,4.7128004925905795
-22.5,4.011866257118792,1,0.0,3,34.50782704033867,2.2,-26.0,1.8262436969021394,0.3337362489771962,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,-1.9899538482984669,4.804173569058691
-20.0,4.00316905856775,2,0.0061591685328750145,3,39.03757886823573,2.2091189668981124,-19.0,1.817331980427548,0.014702765981507326,5.2,insertion accepted,True,READY_TO_INSERT,24.0,-1.7785047452934775,4.886401628086724
-17.5,3.9954556770884753,2,0.02573506075565496,3,39.05636450900238,2.2063915997522883,-16.0,1.811817132182311,0.04975792915049837,5.2,insertion accepted,True,READY_TO_INSERT,24.5,-1.5636701574222203,4.95932814389078
-15.0,3.988740795541012,2,0.020323018504516677,3,38.935683509042576,2.206937173745752,-13.5,1.802662772035659,0.2980364119972734,5.2,insertion accepted,True,READY_TO_INSERT,23.5,-1.3458590345331078,5.022814296703156
-12.5,3.983037196084037,2,0.008647881432770288,3,38.82853450375987,2.206048073059702,-11.0,1.7968709009584876,0.168879627746783,5.2,insertion accepted,True,READY_TO_INSERT,22.5,-1.125485992478135,5.076739237023654
-10.0,3.978355735843286,2,0.02212261056029502,3,38.85218434085536,2.2055056103526063,-8.0,1.7927507157007305,0.14675284525420906,5.2,insertion accepted,True,READY_TO_INSERT,23.0,-0.9029705238680378,5.121000315663482
-7.5,3.9747053262444045,2,0.016391299364331813,3,38.49732587611595,2.205889870694312,-5.639195872000016,1.7845228201027938,0.30256594735252307,5.2,insertion accepted,True,READY_TO_INSERT,19.139195872000002,-0.6787361995442682,5.155513279143814
-5.0,3.9720929160495397,2,0.02024128594386232,3,33.70656166925929,2.2057444518302276,-3.324900566999986,1.7768898280983887,0.40869357698145947,5.2,insertion accepted,True,READY_TO_INSERT,13.324900567,-0.45320986228782245,5.180212430077077
-2.5,3.970523478129978,4,0.024177617988325906,3,33.11534130665811,2.2009734270052133,-1.9325500040000065,1.7720949127116057,5.400232605996997,5.2,insertion accepted,True,READY_TO_INSERT,6.432550003999999,-0.2268208142997472,5.195050752225661
0.0,3.97,4,0.05499999999999999,3,19.745159278042223,2.2,0.0,1.77,9.582376528829847,5.2,insertion accepted,True,READY_TO_INSERT,0,0.0,5.2
2.5,3.970523478129978,4,0.024177617988325906,3,33.11534130665811,2.2009734270052133,1.9325500040000065,1.7720949127116057,5.400232605996997,5.2,insertion accepted,True,READY_TO_INSERT,6.432550003999999,0.2268208142997472,5.195050752225661
5.0,3.9720929160495397,2,0.02024128594386232,3,33.70656166925929,2.2057444518302276,3.324900566999986,1.7768898280983887,0.40869357698145947,5.2,insertion accepted,True,READY_TO_INSERT,13.324900567,0.45320986228782245,5.180212430077077
7.5,3.9747053262444045,2,0.016391299364331813,3,38.49732587611595,2.205889870694312,5.639195872000016,1.7845228201027938,0.30256594735252307,5.2,insertion accepted,True,READY_TO_INSERT,19.139195872000002,0.6787361995442682,5.155513279143814
10.0,3.978355735843286,2,0.02212261056029502,3,38.85218434085536,2.2055056103526063,8.0,1.7927507157007305,0.14675284525420906,5.2,insertion accepted,True,READY_TO_INSERT,23.0,0.9029705238680378,5.121000315663482
12.5,3.983037196084037,2,0.008647881432770288,3,38.82853450375987,2.206048073059702,11.0,1.7968709009584876,0.168879627746783,5.2,insertion accepted,True,READY_TO_INSERT,22.5,1.125485992478135,5.076739237023654
15.0,3.988740795541012,2,0.020323018504516677,3,38.935683509042576,2.206937173745752,13.5,1.802662772035659,0.2980364119972734,5.2,insertion accepted,True,READY_TO_INSERT,23.5,1.3458590345331078,5.022814296703156
17.5,3.9954556770884753,2,0.02573506075565496,3,39.05636450900238,2.2063915997522883,16.0,1.811817132182311,0.04975792915049837,5.2,insertion accepted,True,READY_TO_INSERT,24.5,1.5636701574222203,4.95932814389078
20.0,4.00316905856775,2,0.0061591685328750145,3,39.03757886823573,2.2091189668981124,19.0,1.817331980427548,0.014702765981507326,5.2,insertion accepted,True,READY_TO_INSERT,24.0,1.7785047452934775,4.886401628086724
22.5,4.011866257118792,1,0.0,3,34.50782704033867,2.2,26.0,1.8262436969021394,0.3337362489771962,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,1.9899538482984669,4.804173569058691
25.0,4.021530717129843,1,0.0,3,34.58976916752667,2.2,29.0,1.8365716929973908,0.14563671699414016,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,2.197614961051637,4.7128004925905795
27.5,4.0321440417519785,1,0.0,3,34.587907740707294,2.2,32.0,1.8468213887954799,0.12570870774194987,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,2.4010927888221762,4.612456332526753
30.0,4.043686027918559,1,0.0,3,34.62218199492381,2.2,35.5,1.85590223004882,0.5429800384451582,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,2.5999999999999996,4.503332099679081
32.5,4.056134704802913,1,0.0,3,34.71072761932865,2.2,38.5,1.8686849032816584,0.40393633448187316,5.2,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,2.793957963403484,4.385635518227006
35.0,4.0694663756410545,1,0.0,3,39.20316766585404,2.3051704157292576,34.5,1.7993011474609373,0.27812507690760313,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,2.9825974690254395,4.259590630302758
37.5,4.083655662839821,1,0.0,3,38.80548700479844,2.4125277043544098,37.5,1.7083892822265614,0.14514998808283153,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,3.1655594308453474,4.125437369514423
40.0,4.0986755562845625,1,0.0,2,29.795316778970005,2.5383171028448506,40.0,1.599768066406249,9.319892385661888e-05,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,3.342495570370004,3.9834311042186856
42.5,4.114497464754432,1,0.0,2,37.54359454296622,2.6955034073471245,43.0,1.4292724609374998,0.5693101032541037,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,3.513069079601433,3.8338421514126453
45.0,4.131091270347399,1,0.0,2,37.128556490404435,2.8734201589498336,46.0,1.2515869140624991,0.4107829548930013,5.2,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,3.6769552621700474,3.6769552621700474
-45.0,4.231091270347399,1,0.0,2,37.79801176296334,2.863025708184389,-46.0,1.2626831054687497,0.26324049215707035,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,-3.747665940288702,3.747665940288702
-42.5,4.214497464754432,1,0.0,2,38.29209474461814,2.686556635236008,-43.0,1.4389282226562496,0.4228381250247466,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,-3.580628100362999,3.9075698850936575
-40.0,4.198675556284562,1,0.0,2,38.68120030251333,2.53881071517602,-40.0,1.5861083984374986,0.03628964482039265,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,-3.406774331338658,4.060035548530584
-37.5,4.18365566283982,1,0.0,3,47.805439693713026,2.4064283849117656,-37.0,1.7196868896484367,0.013331355332947936,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,-3.2264355737462194,4.204772703543546
-35.0,4.169466375641054,1,0.0,3,48.12128465179424,2.299764545407785,-34.5,1.825411987304687,0.2504484327135508,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-3.039955112660544,4.341505834731656
-32.5,4.156134704802913,1,0.0,3,43.541630140122265,2.2,-38.5,1.903044021292289,0.4407603909867852,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.847687924238166,4.469974662808294
-30.0,4.143686027918559,1,0.0,3,43.397365847582876,2.2,-35.5,1.9043309283857535,0.13758553810146879,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,-2.6499999999999995,4.589934640057525
-27.5,4.132144041751978,1,0.0,3,43.38823996110045,2.2,-32.0,1.9086877001840143,0.145521616670095,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-2.4472676501456796,4.701157415844575
-25.0,4.1215307171298425,1,0.0,3,43.22603747485488,2.2,-29.0,1.9092168696969207,0.37259779973594576,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.239876787225707,4.803431271294245
-22.5,4.111866257118792,1,0.0,3,43.112035701889766,2.2,-25.5,1.9121444245779804,0.254750185677473,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.028222191534976,4.89656152230982
-20.0,4.10316905856775,2,0.023795981786659315,3,47.764713449958094,2.2080178377181183,-18.5,1.9134376517837115,0.15773284235502416,5.3,insertion accepted,True,READY_TO_INSERT,25.5,-1.8127067596260442,4.9803708901653145
-17.5,4.095455677088475,2,0.012195113182335793,3,39.424518254744044,2.209097270062747,-16.0,1.910440093488985,0.10086340667115579,5.3,insertion accepted,True,READY_TO_INSERT,24.5,-1.5937407373726475,5.054699838965602
-15.0,4.088740795541012,2,0.009594023434492338,3,39.31613757763236,2.207575255965955,-13.5,1.903119227958924,0.4655965383487626,5.3,insertion accepted,True,READY_TO_INSERT,23.5,-1.37174093904336,5.119406879332062
-12.5,4.083037196084037,2,0.022678723289551284,3,39.33271835960767,2.2089036650505665,-10.5,1.8960882683092781,0.241052062658472,5.3,insertion accepted,True,READY_TO_INSERT,24.0,-1.1471299538719453,5.1743688377356465
-10.0,4.078355735843286,2,0.01087523389763062,3,39.23409340938599,2.2078757715028434,-8.0,1.8915406953663847,0.3673835166334207,5.3,insertion accepted,True,READY_TO_INSERT,23.0,-0.9203353416347307,5.2194810909647025
-7.5,4.074705326244405,2,0.0054484636548818854,3,38.810999444310085,2.208303056001091,-5.800442661999995,1.8817048015322706,0.8388219630658362,5.3,insertion accepted,True,READY_TO_INSERT,18.300442662000002,-0.6917888187662733,5.254657765281195
-5.0,4.07209291604954,2,0.007184940436032072,3,34.03418133041038,2.208264487030693,-3.593476704000011,1.873656584684056,1.5052820437188394,5.3,insertion accepted,True,READY_TO_INSERT,12.593476704,-0.4619254365625883,5.2798318998862515
-2.5,4.070523478129978,4,0.021692591419470497,3,29.211043778450772,2.207408758437594,-1.8150964619999854,1.865968948372335,4.214232238800726,5.3,insertion accepted,True,READY_TO_INSERT,6.315096462,-0.2311827530362808,5.294955574383846
0.0,4.07,4,0.05499999999999999,3,20.151249488561035,2.2,0.0,1.8699999999999997,9.582376528829847,5.3,insertion accepted,True,READY_TO_INSERT,0,0.0,5.3
2.5,4.070523478129978,4,0.021692591419470497,3,29.211043778450772,2.207408758437594,1.8150964619999854,1.865968948372335,4.214232238800726,5.3,insertion accepted,True,READY_TO_INSERT,6.315096462,0.2311827530362808,5.294955574383846
5.0,4.07209291604954,2,0.007184940436032072,3,34.03418133041038,2.208264487030693,3.593476704000011,1.873656584684056,1.5052820437188394,5.3,insertion accepted,True,READY_TO_INSERT,12.593476704,0.4619254365625883,5.2798318998862515
7.5,4.074705326244405,2,0.0054484636548818854,3,38.810999444310085,2.208303056001091,5.800442661999995,1.8817048015322706,0.8388219630658362,5.3,insertion accepted,True,READY_TO_INSERT,18.300442662000002,0.6917888187662733,5.254657765281195
10.0,4.078355735843286,2,0.01087523389763062,3,39.23409340938599,2.2078757715028434,8.0,1.8915406953663847,0.3673835166334207,5.3,insertion accepted,True,READY_TO_INSERT,23.0,0.9203353416347307,5.2194810909647025
12.5,4.083037196084037,2,0.022678723289551284,3,39.33271835960767,2.2089036650505665,10.5,1.8960882683092781,0.241052062658472,5.3,insertion accepted,True,READY_TO_INSERT,24.0,1.1471299538719453,5.1743688377356465
15.0,4.088740795541012,2,0.009594023434492338,3,39.31613757763236,2.207575255965955,13.5,1.903119227958924,0.4655965383487626,5.3,insertion accepted,True,READY_TO_INSERT,23.5,1.37174093904336,5.119406879332062
17.5,4.095455677088475,2,0.012195113182335793,3,39.424518254744044,2.209097270062747,16.0,1.910440093488985,0.10086340667115579,5.3,insertion accepted,True,READY_TO_INSERT,24.5,1.5937407373726475,5.054699838965602
20.0,4.10316905856775,2,0.023795981786659315,3,47.764713449958094,2.2080178377181183,18.5,1.9134376517837115,0.15773284235502416,5.3,insertion accepted,True,READY_TO_INSERT,25.5,1.8127067596260442,4.9803708901653145
22.5,4.111866257118792,1,0.0,3,43.112035701889766,2.2,25.5,1.9121444245779804,0.254750185677473,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,2.028222191534976,4.89656152230982
25.0,4.1215307171298425,1,0.0,3,43.22603747485488,2.2,29.0,1.9092168696969207,0.37259779973594576,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,2.239876787225707,4.803431271294245
27.5,4.132144041751978,1,0.0,3,43.38823996110045,2.2,32.0,1.9086877001840143,0.145521616670095,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,2.4472676501456796,4.701157415844575
30.0,4.143686027918559,1,0.0,3,43.397365847582876,2.2,35.5,1.9043309283857535,0.13758553810146879,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,20.5,2.6499999999999995,4.589934640057525
32.5,4.156134704802913,1,0.0,3,43.541630140122265,2.2,38.5,1.903044021292289,0.4407603909867852,5.3,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,2.847687924238166,4.469974662808294
35.0,4.169466375641054,1,0.0,3,48.12128465179424,2.299764545407785,34.5,1.825411987304687,0.2504484327135508,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,3.039955112660544,4.341505834731656
37.5,4.18365566283982,1,0.0,3,47.805439693713026,2.4064283849117656,37.0,1.7196868896484367,0.013331355332947936,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,3.2264355737462194,4.204772703543546
40.0,4.198675556284562,1,0.0,2,38.68120030251333,2.53881071517602,40.0,1.5861083984374986,0.03628964482039265,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,3.406774331338658,4.060035548530584
42.5,4.214497464754432,1,0.0,2,38.29209474461814,2.686556635236008,43.0,1.4389282226562496,0.4228381250247466,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,3.580628100362999,3.9075698850936575
45.0,4.231091270347399,1,0.0,2,37.79801176296334,2.863025708184389,46.0,1.2626831054687497,0.26324049215707035,5.3,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,3.747665940288702,3.747665940288702
-45.0,4.331091270347399,1,0.0,2,38.266884873761114,2.8526192954474525,-46.0,1.2737915039062493,0.09910923792280357,5.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,30.0,-3.818376618407357,3.818376618407357
-42.5,4.3144974647544325,1,0.0,2,38.77772352049823,2.6776218657482755,-43.0,1.4485717773437488,0.1562426718586032,5.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.5,-3.6481871211245656,3.9812976187746703
-40.0,4.298675556284563,1,0.0,2,39.164414972780435,2.5387375435597703,-40.0,1.5854980468749997,0.4779722984539845,5.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,-3.4710530923073124,4.136639992842482
-37.5,4.283655662839822,1,0.0,3,48.22048312760248,2.406396393867786,-37.0,1.7184783935546868,0.0010329963504176476,5.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,28.5,-3.2873117166470918,4.28410803757267
-35.0,4.269466375641056,1,0.0,3,48.708988247766655,2.2951677324732307,-34.0,1.8304840087890621,0.13903299237605538,5.4,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,29.0,-3.097312756295649,4.423421039160556
-32.5,4.256134704802913,1,0.0,3,44.112617970057386,2.2,-38.5,1.902777731302883,0.3302466326114484,5.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.9014178850728487,4.554313807389583
-30.0,4.243686027918559,1,0.0,3,44.067997256742046,2.2,-35.0,1.9069569628595904,0.025971767953741676,5.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.6999999999999997,4.676537180435969
-27.5,4.232144041751979,1,0.0,3,44.05206949189153,2.2,-32.0,1.9085507006218938,0.05237570081264309,5.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-2.4934425114691834,4.789858499162397
-25.0,4.221530717129843,1,0.0,3,44.00695488399194,2.2,-28.5,1.911391491927132,0.29969674238083854,5.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.5,-2.282138613399777,4.89406204999791
-22.5,4.211866257118793,1,0.0,3,43.91051051489859,2.2,-25.5,1.912106359964755,0.15625213182579856,5.4,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,21.0,-2.066490534771485,4.988949475560949
-20.0,4.203169058567751,2,0.019207555410165056,3,48.50855995348539,2.2083221111830666,-18.5,1.9134376517837124,0.08207050567360241,5.4,insertion accepted,True,READY_TO_INSERT,25.5,-1.8469087739586112,5.074340152243906
-17.5,4.195455677088476,2,0.011989406737511699,3,44.11663168716271,2.209111097231528,-16.0,1.9149800912120354,0.13091911102063492,5.4,insertion accepted,True,READY_TO_INSERT,24.5,-1.623811317323075,5.150071534040426
