seg_id,tag,step,cmd,angle_deg,t_from_cmd_s,t_from_onset_s,during_command,usable
7,20260901_174342,6,ROT_RIGHT,6.5,1.8291253505485656,0.79086370229561,False,True
7,20260901_174342,6,ROT_RIGHT,7.0,1.8461911627346126,0.807929514481657,False,True
7,20260901_174342,6,ROT_RIGHT,7.5,1.8632569749206596,0.8249953266677039,False,True
7,20260901_174342,6,ROT_RIGHT,8.0,1.8803227871067065,0.8420611388537509,False,True
7,20260901_174342,6,ROT_RIGHT,8.5,1.8973885992927535,0.8591269510397979,False,True
7,20260901_174342,6,ROT_RIGHT,9.0,1.9219617538801685,0.8837001056272129,False,True
7,20260901_174342,6,ROT_RIGHT,9.5,1.9562145560557838,0.9179529078028281,False,True
7,20260901_174342,6,ROT_RIGHT,10.0,1.990467358227761,0.9522057099748054,False,True
7,20260901_174342,6,ROT_RIGHT,10.5,2.0212675789043715,0.9830059306514158,False,True
7,20260901_174342,6,ROT_RIGHT,11.0,2.041958636149502,1.0036969878965465,False,True
7,20260901_174342,6,ROT_RIGHT,11.5,2.062649693390995,1.0243880451380392,False,True
7,20260901_174342,6,ROT_RIGHT,12.0,2.0833407506361254,1.0450791023831698,False,True
7,20260901_174342,6,ROT_RIGHT,12.5,2.104031807881256,1.0657701596283005,False,True
7,20260901_174342,6,ROT_RIGHT,13.0,2.1900843088078545,1.151822660554899,False,True
7,20260901_174342,6,ROT_RIGHT,13.5,2.2841046847606776,1.245843036507722,False,True
8,20260901_174342,7,ROT_LEFT,0.5,0.482861867036263,-0.8354923433398653,True,False
8,20260901_174342,7,ROT_LEFT,1.0,1.446214244908333,0.12786003453220474,True,False
8,20260901_174342,7,ROT_LEFT,1.5,1.5222955209865177,0.20394131061038934,True,False
8,20260901_174342,7,ROT_LEFT,2.0,1.5678633772440662,0.2495091668679379,True,False
8,20260901_174342,7,ROT_LEFT,2.5,1.5996215933519125,0.28126738297578413,True,False
8,20260901_174342,7,ROT_LEFT,3.0,1.6313798094597587,0.31302559908363037,True,False
8,20260901_174342,7,ROT_LEFT,3.5,1.670213498371595,0.35185928799546673,True,False
8,20260901_174342,7,ROT_LEFT,4.0,1.7116831911007466,0.3933289807246183,True,False
8,20260901_174342,7,ROT_LEFT,4.5,1.7434959910788166,0.42514178070268827,True,False
8,20260901_174342,7,ROT_LEFT,5.0,1.764056645846722,0.4457024354705936,True,False
8,20260901_174342,7,ROT_LEFT,5.5,1.7846173006146273,0.466263090238499,True,False
8,20260901_174342,7,ROT_LEFT,6.0,1.8051779553825327,0.48682374500640435,True,False
8,20260901_174342,7,ROT_LEFT,6.5,1.8257386101468,0.5073843997706717,True,False
8,20260901_174342,7,ROT_LEFT,7.0,1.8494190294622967,0.5310648190861684,True,False
8,20260901_174342,7,ROT_LEFT,7.5,1.8734849836000649,0.5551307732239366,True,False
8,20260901_174342,7,ROT_LEFT,8.0,1.897550937737833,0.5791967273617047,True,False
8,20260901_174342,7,ROT_LEFT,8.5,1.9231310879185912,0.6047768775424629,True,False
8,20260901_174342,7,ROT_LEFT,9.0,2.006268288820138,0.6879140784440096,True,False
8,20260901_174342,7,ROT_LEFT,9.5,5.602726082404843,4.284371872028714,True,False
8,20260901_174342,7,ROT_LEFT,10.0,5.6463105564398575,4.327956346063729,True,False
8,20260901_174342,7,ROT_LEFT,10.5,5.686410968188284,4.368056757812155,False,False
8,20260901_174342,7,ROT_LEFT,11.0,5.72651137993671,4.408157169560582,False,False
8,20260901_174342,7,ROT_LEFT,11.5,5.758506681751896,4.440152471375768,False,False
8,20260901_174342,7,ROT_LEFT,12.0,5.7886408135491365,4.470286603173008,False,False
8,20260901_174342,7,ROT_LEFT,12.5,5.818774945346377,4.500420734970248,False,False
8,20260901_174342,7,ROT_LEFT,13.0,5.8479417103590094,4.529587499982881,False,False
8,20260901_174342,7,ROT_LEFT,13.5,5.873142625441687,4.554788415065559,False,False
8,20260901_174342,7,ROT_LEFT,14.0,5.898343540524365,4.579989330148237,False,False
8,20260901_174342,7,ROT_LEFT,14.5,5.923544455603405,4.605190245227277,False,False
8,20260901_174342,7,ROT_LEFT,15.0,5.94873045775239,4.630376247376262,False,False
8,20260901_174342,7,ROT_LEFT,15.5,5.973899375578185,4.6555451652020565,False,False
8,20260901_174342,7,ROT_LEFT,16.0,5.99906829340398,4.680714083027851,False,False
8,20260901_174342,7,ROT_LEFT,16.5,6.024237211229774,4.705883000853646,False,False
8,20260901_174342,7,ROT_LEFT,17.0,6.060789553324867,4.742435342948738,False,False
8,20260901_174342,7,ROT_LEFT,17.5,6.10152439862577,4.783170188249642,False,False
9,20260901_174342,8,ROT_RIGHT,0.5,1.1493372068543977,0.44343212953026523,True,True
9,20260901_174342,8,ROT_RIGHT,1.0,1.3753882631899614,0.669483185865829,True,True
9,20260901_174342,8,ROT_RIGHT,1.5,1.457540369778144,0.7516352924540115,True,True
9,20260901_174342,8,ROT_RIGHT,2.0,1.5264536402355589,0.8205485629114264,False,True
9,20260901_174342,8,ROT_RIGHT,2.5,1.5934431579626107,0.8875380806384783,False,True
9,20260901_174342,8,ROT_RIGHT,3.0,1.6428327610774431,0.9369276837533107,False,True
9,20260901_174342,8,ROT_RIGHT,3.5,1.6868989178037737,0.9809938404796412,False,True
9,20260901_174342,8,ROT_RIGHT,4.0,1.7251133600293542,1.0192082827052218,False,True
9,20260901_174342,8,ROT_RIGHT,4.5,1.7633143483035383,1.0574092709794058,False,True
9,20260901_174342,8,ROT_RIGHT,5.0,1.8007615522910783,1.0948564749669458,False,True
9,20260901_174342,8,ROT_RIGHT,5.5,1.8325853183814615,1.1266802410573291,False,True
9,20260901_174342,8,ROT_RIGHT,6.0,1.8644090844718448,1.1585040071477124,False,True
9,20260901_174342,8,ROT_RIGHT,6.5,1.921079553932941,1.2151744766088086,False,True
10,20260901_174925,5,ROT_LEFT,0.5,1.15659186506673,0.22249005906269304,True,True
10,20260901_174925,5,ROT_LEFT,1.0,1.265651669109502,0.3315498631054652,True,True
10,20260901_174925,5,ROT_LEFT,1.5,1.3952101389768359,0.46110833297279896,True,True
10,20260901_174925,5,ROT_LEFT,2.0,1.4468458282208303,0.5127440222167934,True,True
10,20260901_174925,5,ROT_LEFT,2.5,1.4878620074996434,0.5537602014956065,False,True
10,20260901_174925,5,ROT_LEFT,3.0,1.5215082473332586,0.5874064413292217,False,True
10,20260901_174925,5,ROT_LEFT,3.5,1.555154487163236,0.621052681159199,False,True
10,20260901_174925,5,ROT_LEFT,4.0,1.5864568188699195,0.6523550128658826,False,True
10,20260901_174925,5,ROT_LEFT,4.5,1.617160463341861,0.6830586573378241,False,True
10,20260901_174925,5,ROT_LEFT,5.0,1.6478641078101646,0.7137623018061277,False,True
10,20260901_174925,5,ROT_LEFT,5.5,1.678406039132824,0.744304233128787,False,True
10,20260901_174925,5,ROT_LEFT,6.0,1.7083536893514975,0.7742518833474605,False,True
10,20260901_174925,5,ROT_LEFT,6.5,1.738301339570171,0.804199533566134,False,True
10,20260901_174925,5,ROT_LEFT,7.0,1.7667951410949172,0.8326933350908803,False,True
10,20260901_174925,5,ROT_LEFT,7.5,1.783341902126267,0.8492400961222302,False,True
10,20260901_174925,5,ROT_LEFT,8.0,1.799888663153979,0.8657868571499421,False,True
10,20260901_174925,5,ROT_LEFT,8.5,1.8164354241853289,0.882333618181292,False,True
10,20260901_174925,5,ROT_LEFT,9.0,1.8329821852130408,0.8988803792090039,False,True
10,20260901_174925,5,ROT_LEFT,9.5,1.8495289462443907,0.9154271402403538,False,True
10,20260901_174925,5,ROT_LEFT,10.0,1.907852331027243,0.9737505250232061,False,True
