t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-01T17:35:35.336,255,FACE_SETTLE,FACE_SETTLE,796,3,1788251735278.850,100.163,timestamp_domain.system_time,20482953.000,94.000,1,20482953.000,20482984.000,31.000,31.000,20482984.000,31.000,1,1,2.0857,0.167219,4.387836,2.1825,,
2026-09-01T17:35:35.417,256,FACE_SETTLE,FACE_SETTLE,799,3,1788251735378.817,99.967,timestamp_domain.system_time,20483046.000,93.000,1,20483046.000,20483062.000,16.000,16.000,20483062.000,16.000,1,1,1.4719,0.169131,4.405155,2.1987,,
2026-09-01T17:35:35.524,257,FACE_SETTLE,FACE_SETTLE,801,2,1788251735446.541,67.724,timestamp_domain.system_time,20483140.000,94.000,1,20483140.000,20483171.000,31.000,31.000,20483171.000,31.000,1,1,2.2152,0.166437,4.395047,2.1687,,
2026-09-01T17:35:35.645,258,FACE_SETTLE,FACE_SETTLE,805,4,1788251735579.170,132.629,timestamp_domain.system_time,20483265.000,125.000,1,20483265.000,20483281.000,16.000,16.000,20483281.000,16.000,1,1,1.9096,0.166773,4.394966,2.1731,,
2026-09-01T17:35:35.739,259,FACE_SETTLE,FACE_SETTLE,808,3,1788251735679.054,99.884,timestamp_domain.system_time,20483359.000,94.000,1,20483359.000,20483375.000,16.000,16.000,20483375.000,16.000,1,1,1.2966,0.165120,4.390416,2.1538,,
2026-09-01T17:35:35.839,260,FACE_SETTLE,FACE_SETTLE,811,3,1788251735779.222,100.168,timestamp_domain.system_time,20483453.000,94.000,1,20483453.000,20483484.000,31.000,31.000,20483484.000,31.000,1,1,2.0476,0.166609,4.395019,2.1710,,
2026-09-01T17:35:35.940,261,FACE_SETTLE,FACE_SETTLE,814,3,1788251735879.397,100.175,timestamp_domain.system_time,20483562.000,109.000,1,20483562.000,20483578.000,16.000,16.000,20483578.000,16.000,1,1,2.1562,0.164112,4.380515,2.1455,,
2026-09-01T17:35:36.041,262,FACE_SETTLE,FACE_SETTLE,817,3,1788251735979.316,99.920,timestamp_domain.system_time,20483656.000,94.000,1,20483656.000,20483687.000,31.000,31.000,20483687.000,31.000,1,1,3.0204,0.165727,4.391241,2.1613,,
2026-09-01T17:35:36.135,263,FACE_SETTLE,FACE_SETTLE,820,3,1788251736079.430,100.114,timestamp_domain.system_time,20483750.000,94.000,1,20483750.000,20483781.000,31.000,31.000,20483781.000,31.000,1,1,3.0220,0.165097,4.398431,2.1496,,
2026-09-01T17:35:36.227,264,FACE_SETTLE,FACE_SETTLE,823,3,1788251736179.457,100.027,timestamp_domain.system_time,20483843.000,93.000,1,20483843.000,20483875.000,32.000,32.000,20483875.000,32.000,1,1,2.0129,0.166998,4.380538,2.1832,,
2026-09-01T17:35:36.337,265,FACE_SETTLE,FACE_SETTLE,826,3,1788251736279.923,100.466,timestamp_domain.system_time,20483953.000,110.000,1,20483953.000,20483984.000,31.000,31.000,20483984.000,31.000,1,1,2.4714,0.166783,4.387785,2.1768,,
2026-09-01T17:35:36.437,266,FACE_SETTLE,FACE_SETTLE,829,3,1788251736379.539,99.615,timestamp_domain.system_time,20484046.000,93.000,1,20484062.000,20484078.000,16.000,32.000,20484078.000,32.000,1,1,1.3130,0.166914,4.390477,2.1772,,
2026-09-01T17:35:36.532,267,FACE_SETTLE,FACE_SETTLE,832,3,1788251736479.725,100.187,timestamp_domain.system_time,20484156.000,110.000,1,20484156.000,20484171.000,15.000,15.000,20484171.000,15.000,1,1,2.0831,0.167783,4.402314,2.1826,,
2026-09-01T17:35:36.644,268,FACE_SETTLE,FACE_SETTLE,835,3,1788251736579.763,100.038,timestamp_domain.system_time,20484265.000,109.000,1,20484265.000,20484281.000,16.000,16.000,20484281.000,16.000,1,1,2.0413,0.165432,4.387758,2.1592,,
2026-09-01T17:35:36.738,269,FACE_SETTLE,FACE_SETTLE,838,3,1788251736679.647,99.884,timestamp_domain.system_time,20484359.000,94.000,1,20484359.000,20484375.000,16.000,16.000,20484375.000,16.000,1,1,2.3140,0.166315,4.394986,2.1672,,
2026-09-01T17:35:36.823,270,FACE_SETTLE,FACE_SETTLE,841,3,1788251736779.817,100.170,timestamp_domain.system_time,20484453.000,94.000,1,20484453.000,20484468.000,15.000,15.000,20484468.000,15.000,1,1,2.3421,0.166314,4.395026,2.1671,,
2026-09-01T17:35:36.932,271,FACE_SETTLE,FACE_SETTLE,844,3,1788251736880.091,100.274,timestamp_domain.system_time,20484546.000,93.000,1,20484546.000,20484578.000,32.000,32.000,20484578.000,32.000,1,1,1.8715,0.166791,4.394947,2.1734,,
2026-09-01T17:35:37.024,272,FACE_SETTLE,FACE_SETTLE,847,3,1788251736980.396,100.305,timestamp_domain.system_time,20484640.000,94.000,1,20484656.000,20484671.000,15.000,31.000,20484671.000,31.000,1,1,3.5438,0.167479,4.405124,2.1773,,
2026-09-01T17:35:37.124,273,FACE_SETTLE,FACE_SETTLE,850,3,1788251737080.187,99.791,timestamp_domain.system_time,20484734.000,94.000,1,20484734.000,20484765.000,31.000,31.000,20484765.000,31.000,1,1,1.0742,0.168343,4.397401,2.1923,,
2026-09-01T17:35:37.225,274,FACE_SETTLE,FACE_SETTLE,853,3,1788251737180.073,99.886,timestamp_domain.system_time,20484843.000,109.000,1,20484843.000,20484859.000,16.000,16.000,20484859.000,16.000,1,1,1.3154,0.166911,4.390480,2.1771,,
2026-09-01T17:35:37.318,275,FACE_SETTLE,FACE_SETTLE,856,3,1788251737280.192,100.118,timestamp_domain.system_time,20484937.000,94.000,1,20484937.000,20484953.000,16.000,16.000,20484953.000,16.000,1,1,1.2046,0.165862,4.383098,2.1671,,
2026-09-01T17:35:37.405,276,FACE_SETTLE,FACE_SETTLE,859,3,1788251737380.300,100.108,timestamp_domain.system_time,20485031.000,94.000,1,20485031.000,20485046.000,15.000,15.000,20485046.000,15.000,1,1,3.1644,0.163730,4.390963,2.1355,,
2026-09-01T17:35:37.516,277,FACE_SETTLE,FACE_SETTLE,862,3,1788251737480.326,100.026,timestamp_domain.system_time,20485125.000,94.000,1,20485125.000,20485156.000,31.000,31.000,20485156.000,31.000,1,1,3.0852,0.163229,4.398258,2.1254,,
2026-09-01T17:35:37.649,278,FACE_SETTLE,FACE_SETTLE,865,3,1788251737580.500,100.174,timestamp_domain.system_time,20485265.000,140.000,1,20485265.000,20485296.000,31.000,31.000,20485296.000,31.000,1,1,1.4058,0.168022,4.397839,2.1880,,
2026-09-01T17:35:37.750,279,FACE_SETTLE,FACE_SETTLE,869,4,1788251737713.785,133.285,timestamp_domain.system_time,20485359.000,94.000,1,20485359.000,20485390.000,31.000,31.000,20485390.000,31.000,1,1,2.2020,0.166482,4.395021,2.1693,,
2026-09-01T17:35:37.838,280,FACE_SETTLE,FACE_SETTLE,872,3,1788251737813.812,100.027,timestamp_domain.system_time,20485468.000,109.000,1,20485468.000,20485484.000,16.000,16.000,20485484.000,16.000,1,1,1.0279,0.167216,4.390117,2.1813,,
2026-09-01T17:35:37.939,281,FACE_SETTLE,FACE_SETTLE,874,2,1788251737880.555,66.743,timestamp_domain.system_time,20485562.000,94.000,1,20485562.000,20485578.000,16.000,16.000,20485578.000,16.000,1,1,2.3421,0.166314,4.395026,2.1671,,
2026-09-01T17:35:38.039,282,FACE_SETTLE,FACE_SETTLE,877,3,1788251737980.737,100.182,timestamp_domain.system_time,20485656.000,94.000,1,20485656.000,20485687.000,31.000,31.000,20485687.000,31.000,1,1,2.3140,0.166315,4.394986,2.1672,,
2026-09-01T17:35:38.130,283,FACE_SETTLE,FACE_SETTLE,880,3,1788251738080.784,100.047,timestamp_domain.system_time,20485750.000,94.000,1,20485765.000,20485765.000,0.000,15.000,20485765.000,15.000,1,1,1.6163,0.165441,4.383451,2.1614,,
2026-09-01T17:35:38.232,284,FACE_SETTLE,FACE_SETTLE,883,3,1788251738180.896,100.113,timestamp_domain.system_time,20485843.000,93.000,1,20485843.000,20485875.000,32.000,32.000,20485875.000,32.000,1,1,3.4948,0.164528,4.397781,2.1425,,
2026-09-01T17:35:38.330,285,FACE_SETTLE,FACE_SETTLE,886,3,1788251738281.176,100.279,timestamp_domain.system_time,20485953.000,110.000,1,20485953.000,20485968.000,15.000,15.000,20485968.000,15.000,1,1,2.1733,0.166456,4.395014,2.1690,,
2026-09-01T17:35:38.431,286,FACE_SETTLE,FACE_SETTLE,889,3,1788251738381.518,100.342,timestamp_domain.system_time,20486046.000,93.000,1,20486046.000,20486078.000,32.000,32.000,20486078.000,32.000,1,1,2.3421,0.166314,4.395026,2.1671,,
2026-09-01T17:35:38.531,287,FACE_SETTLE,FACE_SETTLE,892,3,1788251738481.382,99.864,timestamp_domain.system_time,20486156.000,110.000,1,20486156.000,20486171.000,15.000,15.000,20486171.000,15.000,1,1,2.0569,0.164811,4.394960,2.1476,,
2026-09-01T17:35:38.647,288,FACE_SETTLE,FACE_SETTLE,894,2,1788251738547.903,66.521,timestamp_domain.system_time,20486265.000,109.000,1,20486265.000,20486296.000,31.000,31.000,20486296.000,31.000,1,1,2.8759,0.165277,4.398582,2.1519,,
2026-09-01T17:35:38.759,289,STANDOFF_VERIFY,STANDOFF_VERIFY,899,5,1788251738714.604,166.701,timestamp_domain.system_time,20486375.000,110.000,1,20486375.000,20486390.000,15.000,15.000,20486406.000,31.000,1,1,2.0761,0.166603,4.395029,2.1709,,
2026-09-01T17:35:38.847,290,STANDOFF_VERIFY,STANDOFF_VERIFY,902,3,1788251738814.638,100.033,timestamp_domain.system_time,20486468.000,93.000,1,20486468.000,20486484.000,16.000,16.000,20486484.000,16.000,1,1,2.2020,0.166482,4.395021,2.1693,,
2026-09-01T17:35:38.939,291,STANDOFF_VERIFY,STANDOFF_VERIFY,905,3,1788251738914.684,100.046,timestamp_domain.system_time,20486562.000,94.000,1,20486562.000,20486578.000,16.000,16.000,20486578.000,16.000,1,1,3.2301,0.164897,4.398207,2.1471,,
2026-09-01T17:35:39.049,292,STANDOFF_VERIFY,STANDOFF_VERIFY,908,3,1788251739014.837,100.153,timestamp_domain.system_time,20486656.000,94.000,1,20486671.000,20486687.000,16.000,31.000,20486687.000,31.000,1,1,2.1814,0.164140,4.380521,2.1459,,
2026-09-01T17:35:39.149,293,STANDOFF_VERIFY,STANDOFF_VERIFY,911,3,1788251739114.875,100.038,timestamp_domain.system_time,20486765.000,109.000,1,20486765.000,20486796.000,31.000,31.000,20486796.000,31.000,1,1,3.3055,0.165398,4.390904,2.1572,,
2026-09-01T17:35:39.243,294,STANDOFF_VERIFY,STANDOFF_VERIFY,914,3,1788251739214.923,100.048,timestamp_domain.system_time,20486859.000,94.000,1,20486875.000,20486890.000,15.000,31.000,20486890.000,31.000,1,1,1.0279,0.167216,4.390117,2.1813,,
2026-09-01T17:35:39.350,295,STANDOFF_VERIFY,STANDOFF_VERIFY,917,3,1788251739314.959,100.036,timestamp_domain.system_time,20486968.000,109.000,1,20486968.000,20486968.000,0.000,0.000,20487000.000,32.000,1,1,2.2849,0.165473,4.394917,2.1562,,
2026-09-01T17:35:39.435,296,STANDOFF_VERIFY,STANDOFF_VERIFY,919,2,1788251739381.821,66.861,timestamp_domain.system_time,20487046.000,78.000,1,20487046.000,20487078.000,32.000,32.000,20487078.000,32.000,1,1,2.1794,0.165295,4.387756,2.1574,,
2026-09-01T17:35:39.535,297,STANDOFF_VERIFY,STANDOFF_VERIFY,921,2,1788251739448.502,66.681,timestamp_domain.system_time,20487156.000,110.000,1,20487156.000,20487171.000,15.000,15.000,20487171.000,15.000,1,1,2.0061,0.165146,4.402121,2.1484,,
2026-09-01T17:35:39.639,298,STANDOFF_VERIFY,STANDOFF_VERIFY,925,4,1788251739581.774,133.272,timestamp_domain.system_time,20487250.000,94.000,1,20487265.000,20487281.000,16.000,31.000,20487281.000,31.000,1,1,1.4074,0.166836,4.390581,2.1761,,
2026-09-01T17:35:39.736,299,STANDOFF_VERIFY,STANDOFF_VERIFY,928,3,1788251739681.827,100.053,timestamp_domain.system_time,20487359.000,109.000,1,20487359.000,20487375.000,16.000,16.000,20487375.000,16.000,1,1,2.2047,0.165265,4.387786,2.1570,,
2026-09-01T17:35:39.836,300,STANDOFF_VERIFY,STANDOFF_VERIFY,931,3,1788251739781.869,100.042,timestamp_domain.system_time,20487453.000,94.000,1,20487453.000,20487484.000,31.000,31.000,20487484.000,31.000,1,1,3.3055,0.165398,4.390904,2.1572,,
2026-09-01T17:35:39.937,301,STANDOFF_VERIFY,STANDOFF_VERIFY,934,3,1788251739882.134,100.265,timestamp_domain.system_time,20487562.000,109.000,1,20487562.000,20487578.000,16.000,16.000,20487578.000,16.000,1,1,2.0476,0.166609,4.395019,2.1710,,
2026-09-01T17:35:40.037,302,STANDOFF_VERIFY,STANDOFF_VERIFY,937,3,1788251739982.200,100.066,timestamp_domain.system_time,20487640.000,78.000,1,20487656.000,20487671.000,15.000,31.000,20487671.000,31.000,1,1,0.7833,0.167467,4.389689,2.1848,,
2026-09-01T17:35:40.157,303,STANDOFF_VERIFY,STANDOFF_VERIFY,940,3,1788251740082.362,100.161,timestamp_domain.system_time,20487750.000,110.000,1,20487750.000,20487796.000,46.000,46.000,20487796.000,46.000,1,1,2.4709,0.167378,4.402267,2.1774,,
2026-09-01T17:35:40.260,304,STANDOFF_VERIFY,STANDOFF_VERIFY,944,4,1788251740215.753,133.392,timestamp_domain.system_time,20487875.000,125.000,1,20487890.000,20487906.000,16.000,31.000,20487906.000,31.000,1,1,1.1963,0.168234,4.397575,2.1908,,
2026-09-01T17:35:40.359,305,STANDOFF_VERIFY,STANDOFF_VERIFY,947,3,1788251740315.613,99.860,timestamp_domain.system_time,20487968.000,93.000,1,20487984.000,20488000.000,16.000,32.000,20488000.000,32.000,1,1,2.1128,0.166279,4.387699,2.1703,,
2026-09-01T17:35:40.459,306,STANDOFF_VERIFY,STANDOFF_VERIFY,950,3,1788251740415.957,100.343,timestamp_domain.system_time,20488078.000,110.000,1,20488078.000,20488093.000,15.000,15.000,20488093.000,15.000,1,1,3.0204,0.165727,4.391241,2.1613,,
2026-09-01T17:35:40.571,307,STANDOFF_VERIFY,STANDOFF_VERIFY,952,2,1788251740482.526,66.570,timestamp_domain.system_time,20488187.000,109.000,1,20488187.000,20488218.000,31.000,31.000,20488218.000,31.000,1,1,1.5467,0.167889,4.397937,2.1862,,
2026-09-01T17:35:40.669,308,STANDOFF_VERIFY,STANDOFF_VERIFY,956,4,1788251740615.890,133.364,timestamp_domain.system_time,20488296.000,109.000,1,20488296.000,20488312.000,16.000,16.000,20488312.000,16.000,1,1,1.1368,0.168303,4.397533,2.1918,,
2026-09-01T17:35:40.773,309,STANDOFF_VERIFY,STANDOFF_VERIFY,959,3,1788251740715.934,100.044,timestamp_domain.system_time,20488390.000,94.000,1,20488390.000,20488421.000,31.000,31.000,20488421.000,31.000,1,1,2.1704,0.164125,4.380518,2.1457,,
2026-09-01T17:35:40.874,310,STANDOFF_VERIFY,STANDOFF_VERIFY,962,3,1788251740816.040,100.106,timestamp_domain.system_time,20488484.000,94.000,1,20488484.000,20488515.000,31.000,31.000,20488515.000,31.000,1,1,1.4735,0.167941,4.397871,2.1869,,
2026-09-01T17:35:40.971,311,STANDOFF_VERIFY,STANDOFF_VERIFY,965,3,1788251740916.100,100.060,timestamp_domain.system_time,20488593.000,109.000,1,20488593.000,20488609.000,16.000,16.000,20488609.000,16.000,1,1,3.0010,0.168163,4.405864,2.1858,,
2026-09-01T17:35:41.078,312,STANDOFF_VERIFY,STANDOFF_VERIFY,968,3,1788251741016.188,100.088,timestamp_domain.system_time,20488687.000,94.000,1,20488703.000,20488718.000,15.000,31.000,20488718.000,31.000,1,1,2.4644,0.166164,4.394976,2.1652,,
2026-09-01T17:35:41.182,313,STANDOFF_VERIFY,STANDOFF_VERIFY,972,4,1788251741149.526,133.337,timestamp_domain.system_time,20488796.000,109.000,1,20488812.000,20488828.000,16.000,32.000,20488828.000,32.000,1,1,2.6081,0.166021,4.394938,2.1634,,
2026-09-01T17:35:41.282,314,STANDOFF_VERIFY,STANDOFF_VERIFY,975,3,1788251741249.519,99.993,timestamp_domain.system_time,20488906.000,110.000,1,20488906.000,20488921.000,15.000,15.000,20488921.000,15.000,1,1,2.2656,0.163681,4.394847,2.1329,,
2026-09-01T17:35:41.382,315,STANDOFF_VERIFY,STANDOFF_VERIFY,978,3,1788251741349.614,100.094,timestamp_domain.system_time,20489000.000,94.000,1,20489000.000,20489031.000,31.000,31.000,20489031.000,31.000,1,1,1.5255,0.167881,4.397965,2.1861,,
2026-09-01T17:35:41.480,316,STANDOFF_VERIFY,STANDOFF_VERIFY,980,2,1788251741416.371,66.758,timestamp_domain.system_time,20489093.000,93.000,1,20489093.000,20489125.000,32.000,32.000,20489125.000,32.000,1,1,3.3085,0.165395,4.390901,2.1572,,
2026-09-01T17:35:41.576,317,STANDOFF_VERIFY,STANDOFF_VERIFY,982,2,1788251741484.240,67.868,timestamp_domain.system_time,20489187.000,94.000,1,20489187.000,20489218.000,31.000,31.000,20489218.000,31.000,1,1,1.1451,0.165930,4.383060,2.1680,,
2026-09-01T17:35:41.683,318,STANDOFF_VERIFY,STANDOFF_VERIFY,986,4,1788251741616.744,132.504,timestamp_domain.system_time,20489296.000,109.000,1,20489296.000,20489328.000,32.000,32.000,20489328.000,32.000,1,1,2.0348,0.164260,4.380521,2.1475,,
2026-09-01T17:35:41.766,319,STANDOFF_VERIFY,STANDOFF_VERIFY,989,3,1788251741716.653,99.909,timestamp_domain.system_time,20489390.000,94.000,1,20489390.000,20489406.000,16.000,16.000,20489406.000,16.000,1,1,2.3329,0.165695,4.402242,2.1555,,
2026-09-01T17:35:41.882,320,STANDOFF_VERIFY,STANDOFF_VERIFY,992,3,1788251741816.691,100.038,timestamp_domain.system_time,20489500.000,110.000,1,20489500.000,20489531.000,31.000,31.000,20489531.000,31.000,1,1,1.0279,0.167216,4.390117,2.1813,,
2026-09-01T17:35:41.967,321,STANDOFF_VERIFY,STANDOFF_VERIFY,995,3,1788251741916.791,100.100,timestamp_domain.system_time,20489593.000,93.000,1,20489593.000,20489609.000,16.000,16.000,20489609.000,16.000,1,1,1.1412,0.167114,4.390285,2.1799,,
2026-09-01T17:35:42.071,322,STANDOFF_VERIFY,STANDOFF_VERIFY,998,3,1788251742016.963,100.172,timestamp_domain.system_time,20489687.000,94.000,1,20489687.000,20489718.000,31.000,31.000,20489718.000,31.000,1,1,2.1824,0.165013,4.380513,2.1573,,
2026-09-01T17:35:42.163,323,STANDOFF_VERIFY,STANDOFF_VERIFY,1001,3,1788251742117.517,100.554,timestamp_domain.system_time,20489781.000,94.000,1,20489796.000,20489812.000,16.000,31.000,20489812.000,31.000,1,1,2.2047,0.165265,4.387786,2.1570,,
2026-09-01T17:35:42.255,324,STANDOFF_VERIFY,STANDOFF_VERIFY,1004,3,1788251742217.150,99.634,timestamp_domain.system_time,20489859.000,78.000,1,20489875.000,20489890.000,15.000,31.000,20489890.000,31.000,1,1,2.0476,0.166609,4.395019,2.1710,,
2026-09-01T17:35:42.354,325,STANDOFF_VERIFY,STANDOFF_VERIFY,1007,3,1788251742317.200,100.050,timestamp_domain.system_time,20489984.000,125.000,1,20489984.000,20490000.000,16.000,16.000,20490000.000,16.000,1,1,2.1120,0.166838,4.402179,2.1704,,
2026-09-01T17:35:42.455,326,STANDOFF_VERIFY,STANDOFF_VERIFY,1010,3,1788251742417.156,99.955,timestamp_domain.system_time,20490062.000,78.000,1,20490078.000,20490093.000,15.000,31.000,20490093.000,31.000,1,1,2.0350,0.165994,4.402235,2.1594,,
2026-09-01T17:35:42.549,327,STANDOFF_VERIFY,STANDOFF_VERIFY,1013,3,1788251742517.206,100.050,timestamp_domain.system_time,20490171.000,109.000,1,20490171.000,20490187.000,16.000,16.000,20490187.000,16.000,1,1,1.4277,0.167442,4.383412,2.1876,,
2026-09-01T17:35:42.684,328,STANDOFF_VERIFY,STANDOFF_VERIFY,1016,3,1788251742617.467,100.262,timestamp_domain.system_time,20490296.000,125.000,1,20490296.000,20490328.000,32.000,32.000,20490328.000,32.000,1,1,2.1680,0.164128,4.380518,2.1457,,
2026-09-01T17:35:42.776,329,STANDOFF_VERIFY,STANDOFF_VERIFY,1019,3,1788251742717.268,99.800,timestamp_domain.system_time,20490390.000,94.000,1,20490390.000,20490421.000,31.000,31.000,20490421.000,31.000,1,1,2.3256,0.165117,4.387760,2.1551,,
2026-09-01T17:35:42.873,330,STANDOFF_VERIFY,STANDOFF_VERIFY,1022,3,1788251742817.741,100.473,timestamp_domain.system_time,20490484.000,94.000,1,20490484.000,20490515.000,31.000,31.000,20490515.000,31.000,1,1,2.1906,0.165310,4.387759,2.1576,,
2026-09-01T17:35:42.974,331,STANDOFF_VERIFY,STANDOFF_VERIFY,1025,3,1788251742917.558,99.818,timestamp_domain.system_time,20490593.000,109.000,1,20490593.000,20490609.000,16.000,16.000,20490609.000,16.000,1,1,2.3884,0.165976,4.387682,2.1663,,
2026-09-01T17:35:43.064,332,STANDOFF_VERIFY,STANDOFF_VERIFY,1028,3,1788251743017.518,99.959,timestamp_domain.system_time,20490687.000,94.000,1,20490687.000,20490703.000,16.000,16.000,20490703.000,16.000,1,1,1.4058,0.168022,4.397839,2.1880,,
2026-09-01T17:35:43.175,333,STANDOFF_VERIFY,STANDOFF_VERIFY,1031,3,1788251743117.961,100.443,timestamp_domain.system_time,20490796.000,109.000,1,20490796.000,20490812.000,16.000,16.000,20490812.000,16.000,1,1,2.3356,0.166289,4.395022,2.1668,,
2026-09-01T17:35:43.265,334,STANDOFF_VERIFY,STANDOFF_VERIFY,1034,3,1788251743217.928,99.968,timestamp_domain.system_time,20490890.000,94.000,1,20490890.000,20490906.000,16.000,16.000,20490906.000,16.000,1,1,1.4058,0.168022,4.397839,2.1880,,
2026-09-01T17:35:43.372,335,STANDOFF_VERIFY,STANDOFF_VERIFY,1037,3,1788251743317.804,99.875,timestamp_domain.system_time,20490984.000,94.000,1,20490984.000,20491015.000,31.000,31.000,20491015.000,31.000,1,1,1.6908,0.168348,4.390858,2.1957,,
2026-09-01T17:35:43.473,336,STANDOFF_VERIFY,STANDOFF_VERIFY,1040,3,1788251743417.810,100.007,timestamp_domain.system_time,20491078.000,94.000,1,20491093.000,20491109.000,16.000,31.000,20491109.000,31.000,1,1,2.0902,0.165427,4.387775,2.1591,,
2026-09-01T17:35:43.573,337,STANDOFF_VERIFY,STANDOFF_VERIFY,1043,3,1788251743518.097,100.287,timestamp_domain.system_time,20491187.000,109.000,1,20491187.000,20491218.000,31.000,31.000,20491218.000,31.000,1,1,2.4644,0.166164,4.394976,2.1652,,
2026-09-01T17:35:43.684,338,STANDOFF_VERIFY,STANDOFF_VERIFY,1046,3,1788251743618.148,100.051,timestamp_domain.system_time,20491296.000,109.000,1,20491296.000,20491328.000,32.000,32.000,20491328.000,32.000,1,1,2.0938,0.166272,4.387702,2.1702,,
2026-09-01T17:35:43.771,339,STANDOFF_VERIFY,STANDOFF_VERIFY,1049,3,1788251743718.083,99.935,timestamp_domain.system_time,20491390.000,94.000,1,20491390.000,20491406.000,16.000,16.000,20491406.000,16.000,1,1,1.4227,0.169818,4.397902,2.2113,,
2026-09-01T17:35:43.863,340,STANDOFF_VERIFY,STANDOFF_VERIFY,1052,3,1788251743818.198,100.115,timestamp_domain.system_time,20491468.000,78.000,1,20491484.000,20491500.000,16.000,32.000,20491500.000,32.000,1,1,1.8227,0.168225,4.390902,2.1941,,
2026-09-01T17:35:43.954,341,STANDOFF_VERIFY,STANDOFF_VERIFY,1055,3,1788251743918.180,99.982,timestamp_domain.system_time,20491562.000,94.000,1,20491562.000,20491593.000,31.000,31.000,20491593.000,31.000,1,1,3.0981,0.166284,4.383981,2.1722,,
2026-09-01T17:35:44.046,342,STANDOFF_VERIFY,STANDOFF_VERIFY,1058,3,1788251744018.292,100.112,timestamp_domain.system_time,20491656.000,94.000,1,20491656.000,20491687.000,31.000,31.000,20491687.000,31.000,1,1,2.3383,0.166287,4.395021,2.1668,,
2026-09-01T17:35:44.129,343,STANDOFF_VERIFY,STANDOFF_VERIFY,1060,2,1788251744085.008,66.716,timestamp_domain.system_time,20491750.000,94.000,1,20491750.000,20491765.000,15.000,15.000,20491765.000,15.000,1,1,2.3445,0.166907,4.387831,2.1784,,
2026-09-01T17:35:44.225,344,STANDOFF_VERIFY,STANDOFF_VERIFY,1063,3,1788251744185.177,100.169,timestamp_domain.system_time,20491843.000,93.000,1,20491843.000,20491875.000,32.000,32.000,20491875.000,32.000,1,1,3.2301,0.164897,4.398207,2.1471,,
2026-09-01T17:35:44.317,345,STANDOFF_VERIFY,STANDOFF_VERIFY,1066,3,1788251744285.089,99.912,timestamp_domain.system_time,20491937.000,94.000,1,20491937.000,20491953.000,16.000,16.000,20491953.000,16.000,1,1,2.1769,0.165297,4.387756,2.1575,,
2026-09-01T17:35:44.393,346,STANDOFF_VERIFY,STANDOFF_VERIFY,1068,2,1788251744351.793,66.704,timestamp_domain.system_time,20492031.000,94.000,1,20492031.000,20492031.000,0.000,0.000,20492031.000,0.000,1,1,2.1857,0.166471,4.395018,2.1692,,
2026-09-01T17:35:44.494,347,STANDOFF_VERIFY,STANDOFF_VERIFY,1071,3,1788251744451.906,100.113,timestamp_domain.system_time,20492109.000,78.000,1,20492109.000,20492140.000,31.000,31.000,20492140.000,31.000,1,1,3.3055,0.165398,4.390904,2.1572,,
2026-09-01T17:35:44.582,348,STANDOFF_VERIFY,STANDOFF_VERIFY,1074,3,1788251744551.985,100.079,timestamp_domain.system_time,20492203.000,94.000,1,20492203.000,20492218.000,15.000,15.000,20492218.000,15.000,1,1,2.0476,0.166609,4.395019,2.1710,,
2026-09-01T17:35:44.719,349,STANDOFF_VERIFY,STANDOFF_VERIFY,1077,3,1788251744652.166,100.181,timestamp_domain.system_time,20492328.000,125.000,1,20492343.000,20492359.000,16.000,31.000,20492359.000,31.000,1,1,2.1818,0.167633,4.402300,2.1807,,
2026-09-01T17:35:44.812,350,STANDOFF_VERIFY,STANDOFF_VERIFY,1081,4,1788251744785.432,133.266,timestamp_domain.system_time,20492437.000,109.000,1,20492437.000,20492453.000,16.000,16.000,20492453.000,16.000,1,1,2.9634,0.166450,4.384136,2.1743,,
2026-09-01T17:35:44.912,351,STANDOFF_VERIFY,STANDOFF_VERIFY,1083,2,1788251744852.269,66.837,timestamp_domain.system_time,20492531.000,94.000,1,20492531.000,20492546.000,15.000,15.000,20492546.000,15.000,1,1,1.1914,0.169428,4.404848,2.2027,,
2026-09-01T17:35:45.002,352,STANDOFF_VERIFY,STANDOFF_VERIFY,1086,3,1788251744952.268,99.999,timestamp_domain.system_time,20492625.000,94.000,1,20492625.000,20492640.000,15.000,15.000,20492640.000,15.000,1,1,2.0980,0.166603,4.395036,2.1709,,
2026-09-01T17:35:45.108,353,STANDOFF_MOVE,STANDOFF_MOVE,1089,3,1788251745052.492,100.224,timestamp_domain.system_time,20492718.000,93.000,1,20492718.000,20492750.000,32.000,32.000,20492750.000,32.000,1,1,1.7893,0.168143,4.380557,2.1982,,
2026-09-01T17:35:45.195,354,STANDOFF_MOVE,STANDOFF_MOVE,1092,3,1788251745152.341,99.849,timestamp_domain.system_time,20492812.000,94.000,1,20492812.000,20492843.000,31.000,31.000,20492843.000,31.000,1,1,1.4735,0.167941,4.397871,2.1869,,
