t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-01T17:42:28.986,622,SEARCH_SWEEP,SEARCH_SWEEP,1819,4,1788252148952.496,133.702,timestamp_domain.system_time,20896593.000,93.000,1,20896609.000,20896625.000,16.000,32.000,20896625.000,32.000,0,0,,,,,,
2026-09-01T17:42:29.099,623,SEARCH_SWEEP,SEARCH_SWEEP,1822,3,1788252149052.434,99.938,timestamp_domain.system_time,20896703.000,110.000,1,20896703.000,20896734.000,31.000,31.000,20896734.000,31.000,0,0,,,,,,
2026-09-01T17:42:29.190,624,SEARCH_SWEEP,SEARCH_SWEEP,1825,3,1788252149152.241,99.807,timestamp_domain.system_time,20896796.000,93.000,1,20896812.000,20896828.000,16.000,32.000,20896828.000,32.000,0,0,,,,,,
2026-09-01T17:42:29.297,625,SEARCH_SWEEP,SEARCH_SWEEP,1828,3,1788252149252.638,100.397,timestamp_domain.system_time,20896921.000,125.000,1,20896921.000,20896937.000,16.000,16.000,20896937.000,16.000,0,0,,,,,,
2026-09-01T17:42:29.412,626,SEARCH_SWEEP,SEARCH_SWEEP,1831,3,1788252149352.393,99.755,timestamp_domain.system_time,20897031.000,110.000,1,20897031.000,20897046.000,15.000,15.000,20897046.000,15.000,0,0,,,,,,
2026-09-01T17:42:29.505,627,SEARCH_SWEEP,SEARCH_SWEEP,1834,3,1788252149452.560,100.167,timestamp_domain.system_time,20897125.000,94.000,1,20897125.000,20897140.000,15.000,15.000,20897140.000,15.000,0,0,,,,,,
2026-09-01T17:42:29.586,628,SEARCH_SWEEP,SEARCH_SWEEP,1837,3,1788252149552.630,100.069,timestamp_domain.system_time,20897218.000,93.000,1,20897218.000,20897234.000,16.000,16.000,20897234.000,16.000,0,0,,,,,,
2026-09-01T17:42:29.681,629,SEARCH_SWEEP,SEARCH_SWEEP,1840,3,1788252149652.581,99.951,timestamp_domain.system_time,20897312.000,94.000,1,20897312.000,20897328.000,16.000,16.000,20897328.000,16.000,0,0,,,,,,
2026-09-01T17:42:29.781,630,SEARCH_SWEEP,SEARCH_SWEEP,1843,3,1788252149752.627,100.047,timestamp_domain.system_time,20897390.000,78.000,1,20897406.000,20897421.000,15.000,31.000,20897421.000,31.000,0,0,,,,,,
2026-09-01T17:42:29.882,631,SEARCH_SWEEP,SEARCH_SWEEP,1845,2,1788252149819.519,66.891,timestamp_domain.system_time,20897484.000,94.000,1,20897484.000,20897531.000,47.000,47.000,20897531.000,47.000,0,0,,,,,,
2026-09-01T17:42:29.983,632,SEARCH_SWEEP,SEARCH_SWEEP,1848,3,1788252149919.426,99.907,timestamp_domain.system_time,20897593.000,109.000,1,20897593.000,20897625.000,32.000,32.000,20897625.000,32.000,0,0,,,,,,
2026-09-01T17:42:30.220,633,SEARCH_SWEEP,SEARCH_SWEEP,1852,4,1788252150052.875,133.449,timestamp_domain.system_time,20897718.000,125.000,1,20897718.000,20897859.000,141.000,141.000,20897859.000,141.000,0,0,,,,,,
2026-09-01T17:42:30.333,634,SEARCH_SWEEP,SEARCH_SWEEP,1859,7,1788252150286.861,233.986,timestamp_domain.system_time,20897953.000,235.000,1,20897953.000,20897968.000,15.000,15.000,20897968.000,15.000,0,0,,,,,,
2026-09-01T17:42:30.427,635,SEARCH_SWEEP,SEARCH_SWEEP,1862,3,1788252150386.799,99.938,timestamp_domain.system_time,20898046.000,93.000,1,20898046.000,20898062.000,16.000,16.000,20898062.000,16.000,0,0,,,,,,
2026-09-01T17:42:30.534,636,SEARCH_SWEEP,SEARCH_SWEEP,1864,2,1788252150454.213,67.414,timestamp_domain.system_time,20898140.000,94.000,1,20898156.000,20898171.000,15.000,31.000,20898171.000,31.000,0,0,,,,,,
2026-09-01T17:42:30.651,637,SEARCH_SWEEP,SEARCH_SWEEP,1866,2,1788252150520.103,65.890,timestamp_domain.system_time,20898265.000,125.000,1,20898265.000,20898296.000,31.000,31.000,20898296.000,31.000,0,0,,,,,,
2026-09-01T17:42:30.728,638,SEARCH_SWEEP,SEARCH_SWEEP,1871,5,1788252150686.662,166.559,timestamp_domain.system_time,20898359.000,94.000,1,20898359.000,20898375.000,16.000,16.000,20898375.000,16.000,1,1,-10.3314,-1.212523,4.513645,-15.0367,,
2026-09-01T17:42:30.836,639,SEARCH_SWEEP,SEARCH_SWEEP,1874,3,1788252150786.710,100.048,timestamp_domain.system_time,20898453.000,94.000,1,20898453.000,20898484.000,31.000,31.000,20898484.000,31.000,0,0,,,,,,
2026-09-01T17:42:30.927,640,SEARCH_SWEEP,SEARCH_SWEEP,1877,3,1788252150886.761,100.052,timestamp_domain.system_time,20898531.000,78.000,1,20898546.000,20898562.000,16.000,31.000,20898562.000,31.000,0,0,,,,,,
2026-09-01T17:42:31.020,641,SEARCH_SWEEP,SEARCH_SWEEP,1880,3,1788252150986.834,100.073,timestamp_domain.system_time,20898625.000,94.000,1,20898625.000,20898656.000,31.000,31.000,20898656.000,31.000,0,0,,,,,,
2026-09-01T17:42:31.120,642,SEARCH_SWEEP,SEARCH_SWEEP,1883,3,1788252151087.080,100.246,timestamp_domain.system_time,20898734.000,109.000,1,20898734.000,20898765.000,31.000,31.000,20898765.000,31.000,0,0,,,,,,
2026-09-01T17:42:31.213,643,SEARCH_SWEEP,SEARCH_SWEEP,1885,2,1788252151153.751,66.670,timestamp_domain.system_time,20898828.000,94.000,1,20898828.000,20898859.000,31.000,31.000,20898859.000,31.000,0,0,,,,,,
2026-09-01T17:42:31.311,644,SEARCH_SWEEP,SEARCH_SWEEP,1888,3,1788252151253.828,100.077,timestamp_domain.system_time,20898921.000,93.000,1,20898921.000,20898953.000,32.000,32.000,20898953.000,32.000,0,0,,,,,57,608
2026-09-01T17:42:31.405,645,SEARCH_SWEEP,SEARCH_SWEEP,1891,3,1788252151353.812,99.983,timestamp_domain.system_time,20899031.000,110.000,1,20899031.000,20899046.000,15.000,15.000,20899046.000,15.000,0,0,,,,,58,609
2026-09-01T17:42:31.488,646,SEARCH_SWEEP,SEARCH_SWEEP,1894,3,1788252151453.875,100.064,timestamp_domain.system_time,20899109.000,78.000,1,20899109.000,20899125.000,16.000,16.000,20899125.000,16.000,0,0,,,,,59,610
2026-09-01T17:42:31.585,647,SEARCH_SWEEP,SEARCH_SWEEP,1897,3,1788252151554.054,100.179,timestamp_domain.system_time,20899203.000,94.000,1,20899203.000,20899234.000,31.000,31.000,20899234.000,31.000,0,0,,,,,60,611
2026-09-01T17:42:31.660,648,SEARCH_SWEEP,SEARCH_SWEEP,1899,2,1788252151620.611,66.557,timestamp_domain.system_time,20899281.000,78.000,1,20899281.000,20899296.000,15.000,15.000,20899296.000,15.000,0,0,,,,,61,612
2026-09-01T17:42:31.755,649,SEARCH_SWEEP,SEARCH_SWEEP,1902,3,1788252151720.720,100.109,timestamp_domain.system_time,20899375.000,94.000,1,20899375.000,20899390.000,15.000,15.000,20899390.000,15.000,0,0,,,,,62,613
2026-09-01T17:42:31.855,650,SEARCH_SWEEP,SEARCH_SWEEP,1905,3,1788252151820.821,100.102,timestamp_domain.system_time,20899468.000,93.000,1,20899468.000,20899500.000,32.000,32.000,20899500.000,32.000,0,0,,,,,63,614
2026-09-01T17:42:31.935,651,SEARCH_SWEEP,SEARCH_SWEEP,1907,2,1788252151887.509,66.688,timestamp_domain.system_time,20899562.000,94.000,1,20899562.000,20899578.000,16.000,16.000,20899578.000,16.000,0,0,,,,,64,615
2026-09-01T17:42:32.027,652,SEARCH_SWEEP,SEARCH_SWEEP,1910,3,1788252151987.517,100.008,timestamp_domain.system_time,20899656.000,94.000,1,20899656.000,20899671.000,15.000,15.000,20899671.000,15.000,0,0,,,,,65,616
2026-09-01T17:42:32.124,653,SEARCH_SWEEP,SEARCH_SWEEP,1913,3,1788252152087.751,100.234,timestamp_domain.system_time,20899734.000,78.000,1,20899734.000,20899765.000,31.000,31.000,20899765.000,31.000,0,0,,,,,66,617
2026-09-01T17:42:32.210,654,SEARCH_SWEEP,SEARCH_SWEEP,1915,2,1788252152154.345,66.594,timestamp_domain.system_time,20899828.000,94.000,1,20899828.000,20899859.000,31.000,31.000,20899859.000,31.000,0,0,,,,,67,618
2026-09-01T17:42:32.301,655,SEARCH_SWEEP,SEARCH_SWEEP,1918,3,1788252152254.472,100.127,timestamp_domain.system_time,20899906.000,78.000,1,20899906.000,20899937.000,31.000,31.000,20899937.000,31.000,0,0,,,,,68,619
2026-09-01T17:42:32.392,656,SEARCH_SWEEP,SEARCH_SWEEP,1921,3,1788252152354.571,100.098,timestamp_domain.system_time,20900000.000,94.000,1,20900000.000,20900031.000,31.000,31.000,20900031.000,31.000,0,0,,,,,69,620
2026-09-01T17:42:32.474,657,SEARCH_SWEEP,SEARCH_SWEEP,1923,2,1788252152421.100,66.530,timestamp_domain.system_time,20900093.000,93.000,1,20900093.000,20900109.000,16.000,16.000,20900109.000,16.000,0,0,,,,,70,621
2026-09-01T17:42:32.559,658,SEARCH_SWEEP,SEARCH_SWEEP,1926,3,1788252152521.157,100.057,timestamp_domain.system_time,20900171.000,78.000,1,20900187.000,20900203.000,16.000,32.000,20900203.000,32.000,0,0,,,,,71,622
2026-09-01T17:42:32.637,659,SEARCH_SWEEP,SEARCH_SWEEP,1928,2,1788252152588.112,66.955,timestamp_domain.system_time,20900265.000,94.000,1,20900265.000,20900281.000,16.000,16.000,20900281.000,16.000,0,0,,,,,72,623
2026-09-01T17:42:32.729,660,SEARCH_SWEEP,SEARCH_SWEEP,1931,3,1788252152688.052,99.940,timestamp_domain.system_time,20900343.000,78.000,1,20900359.000,20900375.000,16.000,32.000,20900375.000,32.000,0,0,,,,,73,624
2026-09-01T17:42:32.827,661,SEARCH_SWEEP,SEARCH_SWEEP,1934,3,1788252152788.326,100.273,timestamp_domain.system_time,20900453.000,110.000,1,20900453.000,20900468.000,15.000,15.000,20900468.000,15.000,1,1,-10.8216,-1.211254,4.512733,-15.0245,74,625
2026-09-01T17:42:32.933,662,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1936,2,1788252152855.201,66.875,timestamp_domain.system_time,20900562.000,109.000,1,20900562.000,20900578.000,16.000,16.000,20900578.000,16.000,0,0,,,,,75,626
2026-09-01T17:42:33.022,663,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1940,4,1788252152988.275,133.074,timestamp_domain.system_time,20900640.000,78.000,1,20900640.000,20900671.000,31.000,31.000,20900671.000,31.000,0,0,,,,,76,627
2026-09-01T17:42:33.122,664,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1942,2,1788252153055.038,66.763,timestamp_domain.system_time,20900734.000,94.000,1,20900750.000,20900765.000,15.000,31.000,20900765.000,31.000,0,0,,,,,77,628
2026-09-01T17:42:33.197,665,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1945,3,1788252153154.943,99.905,timestamp_domain.system_time,20900828.000,94.000,1,20900828.000,20900843.000,15.000,15.000,20900843.000,15.000,0,0,,,,,78,629
2026-09-01T17:42:33.292,666,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1948,3,1788252153255.229,100.286,timestamp_domain.system_time,20900906.000,78.000,1,20900921.000,20900937.000,16.000,31.000,20900937.000,31.000,0,0,,,,,79,630
2026-09-01T17:42:33.384,667,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1951,3,1788252153355.467,100.238,timestamp_domain.system_time,20901000.000,94.000,1,20901000.000,20901031.000,31.000,31.000,20901031.000,31.000,0,0,,,,,80,631
2026-09-01T17:42:33.465,668,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1953,2,1788252153421.890,66.423,timestamp_domain.system_time,20901093.000,93.000,1,20901093.000,20901109.000,16.000,16.000,20901109.000,16.000,0,0,,,,,81,632
2026-09-01T17:42:33.551,669,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1956,3,1788252153521.917,100.026,timestamp_domain.system_time,20901171.000,78.000,1,20901171.000,20901187.000,16.000,16.000,20901187.000,16.000,0,0,,,,,82,633
2026-09-01T17:42:33.643,670,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1958,2,1788252153588.932,67.016,timestamp_domain.system_time,20901265.000,94.000,1,20901265.000,20901281.000,16.000,16.000,20901281.000,16.000,0,0,,,,,83,634
2026-09-01T17:42:33.734,671,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1961,3,1788252153688.891,99.958,timestamp_domain.system_time,20901343.000,78.000,1,20901343.000,20901375.000,32.000,32.000,20901375.000,32.000,0,0,,,,,84,635
2026-09-01T17:42:33.815,672,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1963,2,1788252153755.566,66.675,timestamp_domain.system_time,20901437.000,94.000,1,20901437.000,20901453.000,16.000,16.000,20901453.000,16.000,0,0,,,,,85,636
2026-09-01T17:42:33.916,673,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1966,3,1788252153856.160,100.594,timestamp_domain.system_time,20901531.000,94.000,1,20901531.000,20901562.000,31.000,31.000,20901562.000,31.000,0,0,,,,,86,637
2026-09-01T17:42:34.007,674,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1969,3,1788252153955.657,99.498,timestamp_domain.system_time,20901625.000,94.000,1,20901625.000,20901656.000,31.000,31.000,20901656.000,31.000,0,0,,,,,87,638
2026-09-01T17:42:34.099,675,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1972,3,1788252154055.770,100.113,timestamp_domain.system_time,20901703.000,78.000,1,20901703.000,20901734.000,31.000,31.000,20901734.000,31.000,0,0,,,,,88,639
2026-09-01T17:42:34.191,676,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1975,3,1788252154156.032,100.262,timestamp_domain.system_time,20901796.000,93.000,1,20901812.000,20901828.000,16.000,32.000,20901828.000,32.000,0,0,,,,,89,640
2026-09-01T17:42:34.282,677,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1977,2,1788252154222.402,66.370,timestamp_domain.system_time,20901890.000,94.000,1,20901890.000,20901921.000,31.000,31.000,20901921.000,31.000,0,0,,,,,90,641
2026-09-01T17:42:34.374,678,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1980,3,1788252154322.537,100.135,timestamp_domain.system_time,20901984.000,94.000,1,20902000.000,20902015.000,15.000,31.000,20902015.000,31.000,0,0,,,,,91,642
2026-09-01T17:42:34.465,679,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1983,3,1788252154422.563,100.026,timestamp_domain.system_time,20902078.000,94.000,1,20902078.000,20902109.000,31.000,31.000,20902109.000,31.000,0,0,,,,,92,643
2026-09-01T17:42:34.557,680,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1986,3,1788252154523.220,100.657,timestamp_domain.system_time,20902171.000,93.000,1,20902171.000,20902203.000,32.000,32.000,20902203.000,32.000,0,0,,,,,93,644
2026-09-01T17:42:34.649,681,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1988,2,1788252154589.402,66.182,timestamp_domain.system_time,20902265.000,94.000,1,20902265.000,20902296.000,31.000,31.000,20902296.000,31.000,0,0,,,,,94,645
2026-09-01T17:42:34.743,682,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1991,3,1788252154689.493,100.091,timestamp_domain.system_time,20902343.000,78.000,1,20902343.000,20902390.000,47.000,47.000,20902390.000,47.000,0,0,,,,,95,646
2026-09-01T17:42:34.831,683,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1994,3,1788252154789.618,100.125,timestamp_domain.system_time,20902453.000,110.000,1,20902453.000,20902468.000,15.000,15.000,20902468.000,15.000,0,0,,,,,96,647
2026-09-01T17:42:34.929,684,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1997,3,1788252154889.629,100.011,timestamp_domain.system_time,20902531.000,78.000,1,20902546.000,20902578.000,32.000,47.000,20902578.000,47.000,0,0,,,,,97,648
2026-09-01T17:42:35.014,685,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2000,3,1788252154989.598,99.969,timestamp_domain.system_time,20902625.000,94.000,1,20902640.000,20902656.000,16.000,31.000,20902656.000,31.000,0,0,,,,,98,649
2026-09-01T17:42:35.117,686,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2002,2,1788252155056.493,66.895,timestamp_domain.system_time,20902734.000,109.000,1,20902734.000,20902765.000,31.000,31.000,20902765.000,31.000,0,0,,,,,99,650
2026-09-01T17:42:35.208,687,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2005,3,1788252155156.718,100.225,timestamp_domain.system_time,20902828.000,94.000,1,20902828.000,20902843.000,15.000,15.000,20902843.000,15.000,0,0,,,,,100,651
2026-09-01T17:42:35.288,688,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2008,3,1788252155256.769,100.051,timestamp_domain.system_time,20902921.000,93.000,1,20902921.000,20902937.000,16.000,16.000,20902937.000,16.000,0,0,,,,,101,652
2026-09-01T17:42:35.380,689,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2011,3,1788252155356.641,99.872,timestamp_domain.system_time,20903000.000,79.000,1,20903000.000,20903015.000,15.000,15.000,20903015.000,15.000,0,0,,,,,102,653
2026-09-01T17:42:35.476,690,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2013,2,1788252155423.352,66.711,timestamp_domain.system_time,20903078.000,78.000,1,20903093.000,20903125.000,32.000,47.000,20903125.000,47.000,0,0,,,,,103,654
2026-09-01T17:42:35.563,691,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2016,3,1788252155523.400,100.048,timestamp_domain.system_time,20903187.000,109.000,1,20903187.000,20903203.000,16.000,16.000,20903203.000,16.000,0,0,,,,,,
2026-09-01T17:42:35.655,692,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2019,3,1788252155623.445,100.045,timestamp_domain.system_time,20903281.000,94.000,1,20903281.000,20903296.000,15.000,15.000,20903296.000,15.000,0,0,,,,,,
2026-09-01T17:42:35.747,693,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2021,2,1788252155690.183,66.738,timestamp_domain.system_time,20903359.000,78.000,1,20903359.000,20903390.000,31.000,31.000,20903390.000,31.000,0,0,,,,,,
2026-09-01T17:42:35.833,694,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2024,3,1788252155790.370,100.187,timestamp_domain.system_time,20903453.000,94.000,1,20903453.000,20903468.000,15.000,15.000,20903468.000,15.000,0,0,,,,,,
2026-09-01T17:42:35.912,695,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2027,3,1788252155890.448,100.077,timestamp_domain.system_time,20903546.000,93.000,1,20903546.000,20903546.000,0.000,0.000,20903546.000,0.000,0,0,,,,,,
2026-09-01T17:42:36.013,696,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2029,2,1788252155957.012,66.565,timestamp_domain.system_time,20903640.000,94.000,1,20903640.000,20903656.000,16.000,16.000,20903656.000,16.000,0,0,,,,,,
2026-09-01T17:42:36.098,697,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2032,3,1788252156057.057,100.045,timestamp_domain.system_time,20903718.000,78.000,1,20903718.000,20903734.000,16.000,16.000,20903734.000,16.000,0,0,,,,,,
2026-09-01T17:42:36.196,698,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2035,3,1788252156157.118,100.061,timestamp_domain.system_time,20903812.000,94.000,1,20903812.000,20903843.000,31.000,31.000,20903843.000,31.000,0,0,,,,,,
2026-09-01T17:42:36.281,699,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2038,3,1788252156256.992,99.874,timestamp_domain.system_time,20903906.000,94.000,1,20903906.000,20903921.000,15.000,15.000,20903921.000,15.000,0,0,,,,,,
2026-09-01T17:42:36.381,700,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2040,2,1788252156324.063,67.071,timestamp_domain.system_time,20904000.000,94.000,1,20904000.000,20904015.000,15.000,15.000,20904015.000,15.000,0,0,,,,,,
2026-09-01T17:42:36.478,701,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2043,3,1788252156424.219,100.156,timestamp_domain.system_time,20904093.000,93.000,1,20904093.000,20904125.000,32.000,32.000,20904125.000,32.000,0,0,,,,,,
2026-09-01T17:42:36.570,702,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2046,3,1788252156524.055,99.836,timestamp_domain.system_time,20904187.000,94.000,1,20904187.000,20904218.000,31.000,31.000,20904218.000,31.000,0,0,,,,,,
2026-09-01T17:42:36.661,703,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2049,3,1788252156624.174,100.120,timestamp_domain.system_time,20904281.000,94.000,1,20904281.000,20904296.000,15.000,15.000,20904296.000,15.000,0,0,,,,,,
2026-09-01T17:42:36.752,704,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2051,2,1788252156690.868,66.694,timestamp_domain.system_time,20904359.000,78.000,1,20904359.000,20904390.000,31.000,31.000,20904390.000,31.000,0,0,,,,,,
2026-09-01T17:42:36.838,705,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2054,3,1788252156791.050,100.182,timestamp_domain.system_time,20904453.000,94.000,1,20904453.000,20904484.000,31.000,31.000,20904484.000,31.000,0,0,,,,,,
2026-09-01T17:42:36.917,706,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2057,3,1788252156891.021,99.971,timestamp_domain.system_time,20904546.000,93.000,1,20904546.000,20904562.000,16.000,16.000,20904562.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.011,707,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2059,2,1788252156957.723,66.702,timestamp_domain.system_time,20904625.000,79.000,1,20904625.000,20904656.000,31.000,31.000,20904656.000,31.000,0,0,,,,,,
2026-09-01T17:42:37.087,708,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2062,3,1788252157057.814,100.091,timestamp_domain.system_time,20904718.000,93.000,1,20904718.000,20904734.000,16.000,16.000,20904734.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.186,709,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2065,3,1788252157157.856,100.042,timestamp_domain.system_time,20904812.000,94.000,1,20904812.000,20904828.000,16.000,16.000,20904828.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.270,710,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2067,2,1788252157224.655,66.799,timestamp_domain.system_time,20904890.000,78.000,1,20904890.000,20904906.000,16.000,16.000,20904906.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.361,711,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2070,3,1788252157324.688,100.033,timestamp_domain.system_time,20904984.000,94.000,1,20905000.000,20905000.000,0.000,16.000,20905000.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.458,712,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2073,3,1788252157424.842,100.154,timestamp_domain.system_time,20905078.000,94.000,1,20905093.000,20905093.000,0.000,15.000,20905093.000,15.000,0,0,,,,,,
2026-09-01T17:42:37.552,713,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2076,3,1788252157525.160,100.318,timestamp_domain.system_time,20905156.000,78.000,1,20905171.000,20905187.000,16.000,31.000,20905187.000,31.000,0,0,,,,,,
2026-09-01T17:42:37.653,714,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2078,2,1788252157591.404,66.244,timestamp_domain.system_time,20905265.000,109.000,1,20905265.000,20905296.000,31.000,31.000,20905296.000,31.000,0,0,,,,,,
2026-09-01T17:42:37.742,715,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2081,3,1788252157691.656,100.251,timestamp_domain.system_time,20905359.000,94.000,1,20905359.000,20905390.000,31.000,31.000,20905390.000,31.000,0,0,,,,,,
2026-09-01T17:42:37.842,716,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2084,3,1788252157791.831,100.175,timestamp_domain.system_time,20905468.000,109.000,1,20905468.000,20905484.000,16.000,16.000,20905484.000,16.000,0,0,,,,,,
2026-09-01T17:42:37.935,717,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2086,2,1788252157859.278,67.447,timestamp_domain.system_time,20905546.000,78.000,1,20905546.000,20905578.000,32.000,32.000,20905578.000,32.000,0,0,,,,,,
2026-09-01T17:42:38.021,718,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2090,4,1788252157991.726,132.449,timestamp_domain.system_time,20905640.000,94.000,1,20905640.000,20905656.000,16.000,16.000,20905656.000,16.000,0,0,,,,,,
2026-09-01T17:42:38.108,719,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2092,2,1788252158058.679,66.953,timestamp_domain.system_time,20905734.000,94.000,1,20905734.000,20905750.000,16.000,16.000,20905750.000,16.000,0,0,,,,,,
2026-09-01T17:42:38.214,720,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2095,3,1788252158158.590,99.911,timestamp_domain.system_time,20905828.000,94.000,1,20905828.000,20905859.000,31.000,31.000,20905859.000,31.000,0,0,,,,,,
2026-09-01T17:42:38.305,721,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2098,3,1788252158258.762,100.171,timestamp_domain.system_time,20905921.000,93.000,1,20905937.000,20905953.000,16.000,32.000,20905953.000,32.000,0,0,,,,,,
2026-09-01T17:42:38.397,722,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2101,3,1788252158358.760,99.998,timestamp_domain.system_time,20906015.000,94.000,1,20906015.000,20906031.000,16.000,16.000,20906031.000,16.000,0,0,,,,,,
2026-09-01T17:42:38.491,723,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2104,3,1788252158459.219,100.460,timestamp_domain.system_time,20906093.000,78.000,1,20906093.000,20906125.000,32.000,32.000,20906125.000,32.000,0,0,,,,,,
2026-09-01T17:42:38.580,724,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2106,2,1788252158525.612,66.393,timestamp_domain.system_time,20906203.000,110.000,1,20906203.000,20906218.000,15.000,15.000,20906218.000,15.000,0,0,,,,,,
2026-09-01T17:42:38.675,725,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2109,3,1788252158625.783,100.171,timestamp_domain.system_time,20906281.000,78.000,1,20906281.000,20906312.000,31.000,31.000,20906312.000,31.000,0,0,,,,,,
2026-09-01T17:42:38.763,726,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2112,3,1788252158725.859,100.076,timestamp_domain.system_time,20906375.000,94.000,1,20906390.000,20906406.000,16.000,31.000,20906406.000,31.000,0,0,,,,,,
2026-09-01T17:42:38.858,727,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2115,3,1788252158825.877,100.018,timestamp_domain.system_time,20906468.000,93.000,1,20906484.000,20906500.000,16.000,32.000,20906500.000,32.000,0,0,,,,,,
2026-09-01T17:42:38.948,728,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2117,2,1788252158892.576,66.700,timestamp_domain.system_time,20906562.000,94.000,1,20906562.000,20906593.000,31.000,31.000,20906593.000,31.000,0,0,,,,,,
2026-09-01T17:42:39.048,729,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2120,3,1788252158992.743,100.166,timestamp_domain.system_time,20906671.000,109.000,1,20906671.000,20906687.000,16.000,16.000,20906687.000,16.000,0,0,,,,,,
2026-09-01T17:42:39.138,730,ACQUIRE_VERIFY,ACQUIRE_VERIFY,2123,3,1788252159092.788,100.046,timestamp_domain.system_time,20906750.000,79.000,1,20906750.000,20906781.000,31.000,31.000,20906781.000,31.000,0,0,,,,,,
