seg_id,tag,cmd,t_from_cmd_s,t_from_onset_s,angle_deg,during_command,usable
7,20260901_174342,ROT_RIGHT,2.2040000000015425,0.8315722687802918,8.597163975011032,False,True
7,20260901_174342,ROT_RIGHT,2.313000000001921,0.9405722687806701,7.228346122880764,False,True
7,20260901_174342,ROT_RIGHT,2.422000000002299,1.0495722687810485,8.140741238316512,False,True
7,20260901_174342,ROT_RIGHT,2.5160000000032596,1.143572268782009,7.496243876224953,False,True
7,20260901_174342,ROT_RIGHT,2.610000000000582,1.2375722687793314,7.631524678257599,False,True
7,20260901_174342,ROT_RIGHT,2.7040000000015425,1.3315722687802918,7.276958873360921,False,True
7,20260901_174342,ROT_RIGHT,2.797000000002299,1.4245722687810485,8.179736945542775,False,True
7,20260901_174342,ROT_RIGHT,2.9070000000028813,1.5345722687816306,7.93481230368602,False,True
7,20260901_174342,ROT_RIGHT,3.0,1.6275722687787493,8.557609694851202,False,True
7,20260901_174342,ROT_RIGHT,3.125,1.7525722687787493,8.188945449077568,False,True
7,20260901_174342,ROT_RIGHT,3.2190000000009604,1.8465722687797097,8.129269566521618,False,True
7,20260901_174342,ROT_RIGHT,3.313000000001921,1.9405722687806701,8.2120588633214,False,True
7,20260901_174342,ROT_RIGHT,3.4070000000028813,2.0345722687816306,8.254481506565138,False,True
7,20260901_174342,ROT_RIGHT,3.5,2.1275722687787493,7.705494867641936,False,True
7,20260901_174342,ROT_RIGHT,3.610000000000582,2.2375722687793314,7.0659157423556485,False,True
7,20260901_174342,ROT_RIGHT,3.7040000000015425,2.331572268780292,7.196736193605301,False,True
7,20260901_174342,ROT_RIGHT,3.797000000002299,2.4245722687810485,7.2420086152518826,False,True
7,20260901_174342,ROT_RIGHT,3.8910000000032596,2.518572268782009,7.83745206918456,False,True
7,20260901_174342,ROT_RIGHT,3.985000000000582,2.6125722687793314,7.605829536164754,False,True
7,20260901_174342,ROT_RIGHT,4.125,2.7525722687787493,7.494056729438081,False,True
7,20260901_174342,ROT_RIGHT,4.21900000000096,2.8465722687797097,7.978584862960406,False,True
7,20260901_174342,ROT_RIGHT,4.3290000000015425,2.956572268780292,7.659429937308411,False,True
7,20260901_174342,ROT_RIGHT,4.407000000002881,3.0345722687816306,7.992602105634993,False,True
7,20260901_174342,ROT_RIGHT,4.51600000000326,3.143572268782009,7.656913609955741,False,True
7,20260901_174342,ROT_RIGHT,4.610000000000582,3.2375722687793314,7.398393397391437,False,True
7,20260901_174342,ROT_RIGHT,4.7040000000015425,3.331572268780292,6.829263404576548,False,True
7,20260901_174342,ROT_RIGHT,4.813000000001921,3.44057226878067,7.227672309072086,False,True
7,20260901_174342,ROT_RIGHT,4.907000000002881,3.5345722687816306,6.738705142921877,False,True
7,20260901_174342,ROT_RIGHT,5.01600000000326,3.643572268782009,6.9857875385801504,False,True
7,20260901_174342,ROT_RIGHT,5.14100000000326,3.768572268782009,7.0552770412338495,False,True
7,20260901_174342,ROT_RIGHT,5.21900000000096,3.8465722687797097,7.4103064608700935,False,True
7,20260901_174342,ROT_RIGHT,5.313000000001921,3.94057226878067,7.419648175009477,False,True
7,20260901_174342,ROT_RIGHT,5.438000000001921,4.06557226878067,7.288261542545265,False,True
7,20260901_174342,ROT_RIGHT,5.51600000000326,4.143572268782009,7.1067313192838375,False,True
7,20260901_174342,ROT_RIGHT,5.625,4.252572268778749,6.867945788042387,False,True
7,20260901_174342,ROT_RIGHT,5.71900000000096,4.34657226877971,7.189575205517245,False,True
7,20260901_174342,ROT_RIGHT,5.813000000001921,4.44057226878067,7.536105180085511,False,True
7,20260901_174342,ROT_RIGHT,5.922000000002299,4.5495722687810485,7.598761883138759,False,True
7,20260901_174342,ROT_RIGHT,6.01600000000326,4.643572268782009,8.141908896362388,False,True
7,20260901_174342,ROT_RIGHT,6.157000000002881,4.7845722687816306,7.575513081698733,False,True
7,20260901_174342,ROT_RIGHT,6.26600000000326,4.893572268782009,7.786749921615624,False,True
7,20260901_174342,ROT_RIGHT,6.360000000000582,4.987572268779331,8.291020943055454,False,True
7,20260901_174342,ROT_RIGHT,6.4540000000015425,5.081572268780292,7.590678623270496,False,True
7,20260901_174342,ROT_RIGHT,6.563000000001921,5.19057226878067,7.906064026691991,False,True
7,20260901_174342,ROT_RIGHT,6.657000000002881,5.2845722687816306,7.449701610848321,False,True
7,20260901_174342,ROT_RIGHT,6.75,5.377572268778749,8.076534707403614,False,True
8,20260901_174342,ROT_LEFT,-1.110000000000582,-2.362723647180246,0.4554423544218196,True,False
8,20260901_174342,ROT_LEFT,-1.0159999999996217,-2.2687236471792858,0.4542406255217841,True,False
8,20260901_174342,ROT_LEFT,-0.9219999999986612,-2.1747236471783253,0.3973315496373431,True,False
8,20260901_174342,ROT_LEFT,-0.8290000000015425,-2.0817236471812066,0.041978791430715034,True,False
8,20260901_174342,ROT_LEFT,-0.7350000000005821,-1.9877236471802462,-0.09527139326896616,True,False
8,20260901_174342,ROT_LEFT,-0.625,-1.8777236471796641,-0.01689125244684142,True,False
8,20260901_174342,ROT_LEFT,-0.5469999999986612,-1.7997236471783253,0.236374991537172,True,False
8,20260901_174342,ROT_LEFT,-0.4219999999986612,-1.6747236471783253,-0.008285533135325096,True,False
8,20260901_174342,ROT_LEFT,-0.3290000000015425,-1.5817236471812066,-0.264540768130729,True,False
8,20260901_174342,ROT_LEFT,-0.23500000000058208,-1.4877236471802462,-0.019704071822516767,True,False
8,20260901_174342,ROT_LEFT,-0.125,-1.3777236471796641,0.008285533135326872,True,False
8,20260901_174342,ROT_LEFT,-0.0319999999992433,-1.2847236471789074,-0.13379081733263476,True,False
8,20260901_174342,ROT_LEFT,0.07800000000133878,-1.1747236471783253,-0.36646305596152295,True,False
8,20260901_174342,ROT_LEFT,0.1709999999984575,-1.0817236471812066,-0.2197460935389568,True,False
8,20260901_174342,ROT_LEFT,0.2649999999994179,-0.9877236471802462,-0.21056662794572034,True,False
8,20260901_174342,ROT_LEFT,0.375,-0.8777236471796641,-0.8624775185910494,True,False
8,20260901_174342,ROT_LEFT,0.48400000000037835,-0.7687236471792858,-1.3176665689822968,True,False
8,20260901_174342,ROT_LEFT,0.5620000000017171,-0.690723647177947,-0.8120228435082026,True,False
8,20260901_174342,ROT_LEFT,0.6709999999984575,-0.5817236471812066,-0.03729256240029599,True,False
8,20260901_174342,ROT_LEFT,0.7649999999994179,-0.4877236471802462,0.29384387683202284,True,False
8,20260901_174342,ROT_LEFT,0.875,-0.3777236471796641,0.2763028307941049,True,False
8,20260901_174342,ROT_LEFT,0.9680000000007567,-0.2847236471789074,0.7454972179322734,True,False
8,20260901_174342,ROT_LEFT,1.0620000000017171,-0.190723647177947,0.6763589081271597,True,False
8,20260901_174342,ROT_LEFT,1.1559999999990396,-0.09672364718062454,0.3296393170790388,True,False
8,20260901_174342,ROT_LEFT,1.2340000000003783,-0.018723647179285763,0.2441884394695233,True,False
8,20260901_174342,ROT_LEFT,1.3430000000007567,0.09027635282109259,0.07251956701774098,True,False
8,20260901_174342,ROT_LEFT,1.4370000000017171,0.184276352822053,1.1628385480173709,True,False
8,20260901_174342,ROT_LEFT,1.5459999999984575,0.2932763528187934,1.331633992472666,True,False
8,20260901_174342,ROT_LEFT,1.639999999999418,0.3872763528197538,1.488417849612711,True,False
8,20260901_174342,ROT_LEFT,1.7340000000003783,0.48127635282071424,2.8810637805037853,True,False
8,20260901_174342,ROT_LEFT,1.8280000000013388,0.5752763528216747,3.004024698856572,True,False
8,20260901_174342,ROT_LEFT,1.9209999999984575,0.6682763528187934,4.679766276262518,True,False
8,20260901_174342,ROT_LEFT,2.014999999999418,0.7622763528197538,5.336036042768159,True,False
8,20260901_174342,ROT_LEFT,2.1090000000003783,0.8562763528207142,4.05859518987754,True,False
8,20260901_174342,ROT_LEFT,2.2180000000007567,0.9652763528210926,3.8918943046186136,True,False
8,20260901_174342,ROT_LEFT,2.312000000001717,1.059276352822053,3.828998959829919,True,False
8,20260901_174342,ROT_LEFT,2.389999999999418,1.1372763528197538,4.3794281833123225,True,False
